identity,review_id,series_name,publish_time,corpus_source,platform,content_source,rating_overall,platform_rating_overall,platform_rating_overall_sentiment,platform_rating_overall_polarity,platform_rating_appearance,platform_rating_appearance_sentiment,platform_rating_appearance_available,platform_rating_interior,platform_rating_interior_sentiment,platform_rating_interior_available,platform_rating_space,platform_rating_space_sentiment,platform_rating_space_available,platform_rating_power,platform_rating_power_sentiment,platform_rating_power_available,platform_rating_control,platform_rating_control_sentiment,platform_rating_control_available,platform_rating_comfort,platform_rating_comfort_sentiment,platform_rating_comfort_available,platform_rating_fuel_consumption,platform_rating_fuel_consumption_sentiment,platform_rating_fuel_consumption_available,platform_rating_configuration,platform_rating_configuration_sentiment,platform_rating_configuration_available,platform_rating_intelligence,platform_rating_intelligence_sentiment,platform_rating_intelligence_available,platform_rating_value,platform_rating_value_sentiment,platform_rating_value_available,text_global_positive_cues,text_global_negative_cues,text_global_polarity,text_appearance_mentioned,text_appearance_positive_cues,text_appearance_negative_cues,text_appearance_polarity,text_interior_mentioned,text_interior_positive_cues,text_interior_negative_cues,text_interior_polarity,text_space_mentioned,text_space_positive_cues,text_space_negative_cues,text_space_polarity,text_power_mentioned,text_power_positive_cues,text_power_negative_cues,text_power_polarity,text_control_mentioned,text_control_positive_cues,text_control_negative_cues,text_control_polarity,text_comfort_mentioned,text_comfort_positive_cues,text_comfort_negative_cues,text_comfort_polarity,text_fuel_consumption_mentioned,text_fuel_consumption_positive_cues,text_fuel_consumption_negative_cues,text_fuel_consumption_polarity,text_configuration_mentioned,text_configuration_positive_cues,text_configuration_negative_cues,text_configuration_polarity,text_intelligence_mentioned,text_intelligence_positive_cues,text_intelligence_negative_cues,text_intelligence_polarity,text_value_mentioned,text_value_positive_cues,text_value_negative_cues,text_value_polarity
dongchedi::7553464611006074905,7553464611006074905,奥迪Q6L e-tron,2025-09-24 09:45:00,historical_archive,dongchedi,,4.0,4.0,0.5,0.0,4.0,0.5,1,4.0,0.5,1,4.0,0.5,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,11,1,1,1,1,0,1.0,0,0,0,,1,2,0,1.0,1,1,0,1.0,1,2,0,1.0,1,0,1,-1.0,0,0,0,,1,1,0,1.0,1,1,0,1.0,1,0,0,0.0
dongchedi::7553534014972235838,7553534014972235838,奥迪Q6L e-tron,2025-09-24 14:17:00,historical_archive,dongchedi,,4.0,4.0,0.5,0.0,4.0,0.5,1,4.0,0.5,1,4.0,0.5,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,10,7,1,0,0,0,,1,3,0,1.0,1,4,0,1.0,1,0,2,-1.0,0,0,0,,1,1,1,0.0,1,1,5,-1.0,0,0,0,,0,0,0,,0,0,0,
dongchedi::7553912733628911641,7553912733628911641,奥迪Q6L e-tron,2025-09-25 14:42:00,historical_archive,dongchedi,,4.0,4.0,0.5,0.0,4.0,0.5,1,4.0,0.5,1,4.0,0.5,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,12,0,1,0,0,0,,0,0,0,,1,3,0,1.0,1,3,0,1.0,1,1,0,1.0,1,4,0,1.0,1,4,0,1.0,0,0,0,,0,0,0,,1,0,0,0.0
dongchedi::7554218673934716953,7554218673934716953,奥迪Q6L e-tron,2025-09-26 10:31:00,historical_archive,dongchedi,,4.0,4.0,0.5,0.0,4.0,0.5,1,4.0,0.5,1,4.0,0.5,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,5,0,1,0,0,0,,0,0,0,,1,3,0,1.0,0,0,0,,0,0,0,,1,0,0,0.0,1,5,0,1.0,0,0,0,,1,1,0,1.0,1,0,0,0.0
dongchedi::7554292003962359870,7554292003962359870,奥迪Q6L e-tron,2025-09-26 15:15:00,historical_archive,dongchedi,,4.0,4.0,0.5,0.0,4.0,0.5,1,4.0,0.5,1,4.0,0.5,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,13,2,1,0,0,0,,0,0,0,,1,2,2,0.0,1,3,2,1.0,1,3,0,1.0,1,2,2,0.0,1,1,0,1.0,0,0,0,,0,0,0,,0,0,0,
dongchedi::7555766826223800344,7555766826223800344,奥迪Q6L e-tron,2025-09-30 14:38:00,historical_archive,dongchedi,,4.0,4.0,0.5,0.0,4.0,0.5,1,4.0,0.5,1,4.0,0.5,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,5,2,1,0,0,0,,1,0,1,-1.0,1,2,0,1.0,0,0,0,,1,3,1,1.0,1,0,2,-1.0,0,0,0,,0,0,0,,1,1,0,1.0,1,1,0,1.0
dongchedi::7557188156907343896,7557188156907343896,奥迪Q6L e-tron,2025-10-04 10:30:00,historical_archive,dongchedi,,3.9,3.9,0.44999999999999996,0.0,5.0,1.0,1,4.0,0.5,1,4.0,0.5,1,,,0,,,0,,,0,,,0,3.0,0.0,1,,,0,,,0,2,2,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,1,2,2,0.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,
dongchedi::7559122266940772414,7559122266940772414,奥迪Q6L e-tron,2025-10-09 15:46:00,historical_archive,dongchedi,,4.2,4.2,0.6000000000000001,0.0,4.0,0.5,1,4.0,0.5,1,4.0,0.5,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,2,3,-1,0,0,0,,1,0,0,0.0,0,0,0,,1,0,2,-1.0,0,0,0,,1,1,0,1.0,1,0,0,0.0,1,0,0,0.0,1,1,1,0.0,1,0,0,0.0
dongchedi::7560510369999884350,7560510369999884350,奥迪Q6L e-tron,2025-10-13 09:24:00,historical_archive,dongchedi,,4.0,4.0,0.5,0.0,4.0,0.5,1,4.0,0.5,1,4.0,0.5,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,2,1,1,0,0,0,,0,0,0,,1,0,0,0.0,1,1,0,1.0,1,0,1,-1.0,1,0,1,-1.0,1,1,0,1.0,0,0,0,,1,0,0,0.0,0,0,0,
dongchedi::7560542429456125976,7560542429456125976,奥迪Q6L e-tron,2025-10-13 11:35:00,historical_archive,dongchedi,,4.0,4.0,0.5,0.0,4.0,0.5,1,4.0,0.5,1,4.0,0.5,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,2,0,1,0,0,0,,0,0,0,,0,0,0,,0,0,0,,1,0,0,0.0,1,0,0,0.0,1,0,0,0.0,0,0,0,,0,0,0,,1,2,0,1.0
dongchedi::7560598411100033048,7560598411100033048,奥迪Q6L e-tron,2025-10-13 15:09:00,historical_archive,dongchedi,,4.0,4.0,0.5,0.0,4.0,0.5,1,4.0,0.5,1,4.0,0.5,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,6,6,0,0,0,0,,0,0,0,,1,2,1,1.0,1,1,0,1.0,1,0,1,-1.0,1,2,0,1.0,1,2,2,0.0,1,0,0,0.0,1,1,0,1.0,1,0,0,0.0
dongchedi::7560880111323451454,7560880111323451454,奥迪Q6L e-tron,2025-10-14 09:21:00,historical_archive,dongchedi,,4.0,4.0,0.5,0.0,4.0,0.5,1,4.0,0.5,1,4.0,0.5,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,2,3,-1,0,0,0,,0,0,0,,1,0,1,-1.0,1,1,1,0.0,1,0,1,-1.0,1,0,1,-1.0,0,0,0,,0,0,0,,1,1,0,1.0,1,0,0,0.0
dongchedi::7560980930957955134,7560980930957955134,奥迪Q6L e-tron,2025-10-14 15:49:00,historical_archive,dongchedi,,4.0,4.0,0.5,0.0,4.0,0.5,1,4.0,0.5,1,4.0,0.5,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,2,2,0,1,0,0,0.0,1,0,0,0.0,0,0,0,,0,0,0,,1,0,0,0.0,1,0,1,-1.0,1,0,0,0.0,1,0,0,0.0,1,0,1,-1.0,1,0,0,0.0
dongchedi::7561329841006465048,7561329841006465048,奥迪Q6L e-tron,2025-10-15 14:36:00,historical_archive,dongchedi,,4.0,4.0,0.5,0.0,4.0,0.5,1,4.0,0.5,1,4.0,0.5,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,4,9,-1,1,0,2,-1.0,0,0,0,,0,0,0,,1,1,1,0.0,1,1,0,1.0,1,0,2,-1.0,1,1,2,-1.0,1,0,1,-1.0,0,0,0,,1,0,0,0.0
dongchedi::7561381943086960702,7561381943086960702,奥迪Q6L e-tron,2025-10-15 17:48:00,historical_archive,dongchedi,,4.0,4.0,0.5,0.0,4.0,0.5,1,4.0,0.5,1,4.0,0.5,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,2,13,-1,1,0,1,-1.0,1,0,2,-1.0,0,0,0,,0,0,0,,1,0,1,-1.0,1,0,1,-1.0,1,0,2,-1.0,1,0,2,-1.0,1,0,2,-1.0,1,1,0,1.0
dongchedi::7566529358827884569,7566529358827884569,奥迪Q6L e-tron,2025-10-29 14:39:00,historical_archive,dongchedi,,4.3,4.3,0.6499999999999999,0.0,5.0,1.0,1,4.5,0.75,1,4.5,0.75,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,3,0,1,1,0,0,0.0,1,1,0,1.0,1,0,0,0.0,1,0,0,0.0,1,0,0,0.0,0,0,0,,0,0,0,,1,1,0,1.0,1,1,0,1.0,1,0,0,0.0
dongchedi::7578131697024110654,7578131697024110654,奥迪Q6L e-tron,2025-11-29 21:04:00,historical_archive,dongchedi,,3.2,3.2,0.10000000000000009,-1.0,4.0,0.5,1,2.5,-0.25,1,3.0,0.0,1,,,0,,,0,,,0,,,0,3.0,0.0,1,,,0,,,0,0,1,-1,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,1,0,1,-1.0,0,0,0,
dongchedi::7563168015286538302,7563168015286538302,奥迪Q6L e-tron,2025-12-08 19:36:00,historical_archive,dongchedi,,4.7,4.7,0.8500000000000001,1.0,5.0,1.0,1,4.0,0.5,1,5.0,1.0,1,,,0,,,0,,,0,,,0,4.0,0.5,1,,,0,,,0,2,15,-1,1,0,2,-1.0,0,0,0,,1,2,0,1.0,0,0,0,,0,0,0,,0,0,0,,1,0,0,0.0,1,0,1,-1.0,1,0,1,-1.0,0,0,0,
dongchedi::7581420896980570136,7581420896980570136,奥迪Q6L e-tron,2025-12-09 17:10:00,historical_archive,dongchedi,,5.0,5.0,1.0,1.0,5.0,1.0,1,5.0,1.0,1,5.0,1.0,1,,,0,,,0,,,0,,,0,5.0,1.0,1,,,0,,,0,21,15,1,1,2,1,1.0,0,0,0,,1,3,1,1.0,1,2,0,1.0,1,8,0,1.0,1,2,2,0.0,1,5,9,-1.0,1,2,3,-1.0,1,2,2,0.0,1,4,0,1.0
dongchedi::7582207544580395032,7582207544580395032,奥迪Q6L e-tron,2025-12-10 20:37:00,historical_archive,dongchedi,,4.9,4.9,0.9500000000000002,1.0,5.0,1.0,1,5.0,1.0,1,5.0,1.0,1,,,0,,,0,,,0,,,0,5.0,1.0,1,,,0,,,0,9,0,1,1,3,0,1.0,1,2,0,1.0,1,5,0,1.0,1,4,0,1.0,1,3,0,1.0,0,0,0,,1,5,0,1.0,1,5,0,1.0,1,5,0,1.0,1,1,0,1.0
dongchedi::7582676502643216409,7582676502643216409,奥迪Q6L e-tron,2025-12-12 02:57:00,historical_archive,dongchedi,,4.1,4.1,0.5499999999999998,0.0,4.5,0.75,1,4.5,0.75,1,4.5,0.75,1,,,0,,,0,,,0,,,0,4.5,0.75,1,,,0,,,0,8,6,1,1,2,0,1.0,1,3,0,1.0,0,0,0,,1,0,0,0.0,1,3,0,1.0,0,0,0,,1,1,1,0.0,1,1,0,1.0,1,1,0,1.0,0,0,0,
dongchedi::7583669380089663512,7583669380089663512,奥迪Q6L e-tron,2025-12-14 21:03:00,historical_archive,dongchedi,,5.0,5.0,1.0,1.0,5.0,1.0,1,5.0,1.0,1,5.0,1.0,1,5.0,1.0,1,5.0,1.0,1,5.0,1.0,1,,,0,5.0,1.0,1,,,0,,,0,2,1,1,1,0,0,0.0,1,0,0,0.0,1,0,0,0.0,1,0,0,0.0,0,0,0,,1,0,0,0.0,1,1,0,1.0,1,0,0,0.0,1,0,0,0.0,1,1,1,0.0
dongchedi::7587401467053494296,7587401467053494296,奥迪Q6L e-tron,2025-12-24 20:32:00,historical_archive,dongchedi,,4.2,4.2,0.6000000000000001,0.0,4.5,0.75,1,5.0,1.0,1,4.5,0.75,1,,,0,,,0,,,0,,,0,4.5,0.75,1,,,0,,,0,0,1,-1,0,0,0,,0,0,0,,1,0,0,0.0,0,0,0,,1,0,0,0.0,1,0,0,0.0,1,0,1,-1.0,1,0,0,0.0,0,0,0,,0,0,0,
dongchedi::7587326607853899800,7587326607853899800,奥迪Q6L e-tron,2025-12-28 22:31:00,historical_archive,dongchedi,,4.8,4.8,0.8999999999999999,1.0,5.0,1.0,1,4.5,0.75,1,4.5,0.75,1,,,0,,,0,,,0,,,0,4.5,0.75,1,,,0,,,0,6,13,-1,1,1,1,0.0,1,0,1,-1.0,1,2,1,1.0,1,1,0,1.0,1,1,0,1.0,1,2,0,1.0,1,0,4,-1.0,0,0,0,,1,0,4,-1.0,0,0,0,
dongchedi::7588032600824877118,7588032600824877118,奥迪Q6L e-tron,2025-12-30 00:27:00,historical_archive,dongchedi,,4.7,4.7,0.8500000000000001,1.0,5.0,1.0,1,5.0,1.0,1,5.0,1.0,1,,,0,,,0,,,0,,,0,4.0,0.5,1,,,0,,,0,9,20,-1,0,0,0,,1,3,5,-1.0,1,0,2,-1.0,0,0,0,,1,1,2,-1.0,1,2,2,0.0,1,0,2,-1.0,1,0,3,-1.0,1,1,6,-1.0,1,4,3,1.0
dongchedi::7589932231196414014,7589932231196414014,奥迪Q6L e-tron,2025-12-31 16:14:00,historical_archive,dongchedi,,4.6,4.6,0.7999999999999998,1.0,5.0,1.0,1,4.0,0.5,1,5.0,1.0,1,,,0,,,0,,,0,,,0,4.0,0.5,1,,,0,,,0,10,6,1,1,4,0,1.0,1,0,0,0.0,1,4,1,1.0,0,0,0,,0,0,0,,1,1,0,1.0,1,1,0,1.0,1,2,0,1.0,1,1,1,0.0,1,1,1,0.0
dongchedi::7548348009956790297,7548348009956790297,奥迪Q6L e-tron,2026-01-07 13:04:00,historical_archive,dongchedi,,4.6,4.6,0.7999999999999998,1.0,5.0,1.0,1,4.0,0.5,1,5.0,1.0,1,,,0,,,0,,,0,,,0,4.0,0.5,1,,,0,,,0,19,14,1,0,0,0,,1,2,0,1.0,1,6,0,1.0,0,0,0,,1,1,2,-1.0,1,0,0,0.0,1,0,0,0.0,1,0,2,-1.0,1,2,1,1.0,0,0,0,
dongchedi::7593716430181240894,7593716430181240894,奥迪Q6L e-tron,2026-01-10 21:07:00,historical_archive,dongchedi,,5.0,5.0,1.0,1.0,5.0,1.0,1,5.0,1.0,1,5.0,1.0,1,,,0,,,0,,,0,,,0,5.0,1.0,1,,,0,,,0,8,2,1,1,1,0,1.0,0,0,0,,0,0,0,,1,0,0,0.0,1,1,0,1.0,1,4,2,1.0,0,0,0,,1,0,0,0.0,1,0,0,0.0,0,0,0,
dongchedi::7594037066090942526,7594037066090942526,奥迪Q6L e-tron,2026-01-13 16:09:00,historical_archive,dongchedi,,4.6,4.6,0.7999999999999998,1.0,5.0,1.0,1,4.5,0.75,1,4.0,0.5,1,,,0,,,0,,,0,,,0,4.5,0.75,1,,,0,,,0,11,11,0,0,0,0,,1,3,0,1.0,0,0,0,,1,2,0,1.0,1,5,2,1.0,1,1,2,-1.0,1,0,3,-1.0,0,0,0,,1,2,3,-1.0,1,0,0,0.0
dongchedi::7596678227691589656,7596678227691589656,奥迪Q6L e-tron,2026-01-18 20:34:00,historical_archive,dongchedi,,5.0,5.0,1.0,1.0,5.0,1.0,1,5.0,1.0,1,5.0,1.0,1,,,0,,,0,,,0,,,0,5.0,1.0,1,,,0,,,0,2,0,1,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,1,2,0,1.0,0,0,0,
dongchedi::7597001734656905241,7597001734656905241,奥迪Q6L e-tron,2026-01-19 17:26:00,historical_archive,dongchedi,,4.6,4.6,0.7999999999999998,1.0,5.0,1.0,1,4.5,0.75,1,5.0,1.0,1,,,0,,,0,,,0,,,0,4.5,0.75,1,,,0,,,0,3,0,1,1,3,0,1.0,1,3,0,1.0,1,3,0,1.0,0,0,0,,1,3,0,1.0,0,0,0,,1,3,0,1.0,1,3,0,1.0,1,3,0,1.0,0,0,0,
dongchedi::7599950869357924414,7599950869357924414,奥迪Q6L e-tron,2026-01-27 16:20:00,historical_archive,dongchedi,,5.0,5.0,1.0,1.0,5.0,1.0,1,5.0,1.0,1,5.0,1.0,1,,,0,,,0,,,0,,,0,5.0,1.0,1,,,0,,,0,1,0,1,1,0,0,0.0,0,0,0,,0,0,0,,1,0,0,0.0,0,0,0,,0,0,0,,1,1,0,1.0,1,0,0,0.0,0,0,0,,0,0,0,
dongchedi::7601505157284646974,7601505157284646974,奥迪Q6L e-tron,2026-01-31 20:42:00,historical_archive,dongchedi,,5.0,5.0,1.0,1.0,5.0,1.0,1,5.0,1.0,1,5.0,1.0,1,,,0,,,0,,,0,,,0,5.0,1.0,1,,,0,,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,
dongchedi::7604491114191523902,7604491114191523902,奥迪Q6L e-tron,2026-02-08 21:49:00,historical_archive,dongchedi,,3.8,3.8,0.3999999999999999,0.0,5.0,1.0,1,4.0,0.5,1,4.0,0.5,1,,,0,,,0,,,0,,,0,4.0,0.5,1,,,0,,,0,4,0,1,1,4,0,1.0,1,4,0,1.0,1,4,0,1.0,1,4,0,1.0,1,4,0,1.0,1,0,0,0.0,1,0,0,0.0,0,0,0,,1,4,0,1.0,0,0,0,
dongchedi::7610050255035306008,7610050255035306008,奥迪Q6L e-tron,2026-02-23 21:21:00,historical_archive,dongchedi,,5.0,5.0,1.0,1.0,5.0,1.0,1,5.0,1.0,1,5.0,1.0,1,,,0,,,0,,,0,,,0,5.0,1.0,1,,,0,,,0,1,0,1,0,0,0,,0,0,0,,0,0,0,,0,0,0,,1,1,0,1.0,1,1,0,1.0,1,1,0,1.0,0,0,0,,0,0,0,,0,0,0,
dongchedi::7618449385730347070,7618449385730347070,奥迪Q6L e-tron,2026-03-18 12:46:00,historical_archive,dongchedi,,5.0,5.0,1.0,1.0,5.0,1.0,1,5.0,1.0,1,5.0,1.0,1,,,0,,,0,,,0,,,0,5.0,1.0,1,,,0,,,0,2,0,1,1,2,0,1.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,
dongchedi::7619239505492463640,7619239505492463640,奥迪Q6L e-tron,2026-03-20 15:40:00,historical_archive,dongchedi,,4.2,4.2,0.6000000000000001,0.0,5.0,1.0,1,5.0,1.0,1,5.0,1.0,1,,,0,,,0,,,0,,,0,5.0,1.0,1,,,0,,,0,0,1,-1,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,1,0,1,-1.0,0,0,0,
dongchedi::7621892685464342552,7621892685464342552,奥迪Q6L e-tron,2026-03-27 19:59:00,historical_archive,dongchedi,,5.0,5.0,1.0,1.0,5.0,1.0,1,5.0,1.0,1,5.0,1.0,1,,,0,,,0,,,0,,,0,5.0,1.0,1,,,0,,,0,1,0,1,0,0,0,,0,0,0,,1,1,0,1.0,1,1,0,1.0,0,0,0,,0,0,0,,1,1,0,1.0,0,0,0,,0,0,0,,0,0,0,
dongchedi::7624112721478307865,7624112721478307865,奥迪Q6L e-tron,2026-04-02 19:01:00,historical_archive,dongchedi,,3.9,3.9,0.44999999999999996,0.0,3.5,0.25,1,4.0,0.5,1,4.0,0.5,1,,,0,,,0,,,0,,,0,4.0,0.5,1,,,0,,,0,3,19,-1,1,1,1,0.0,1,0,1,-1.0,1,0,3,-1.0,0,0,0,,0,0,0,,1,0,2,-1.0,1,0,9,-1.0,0,0,0,,1,0,3,-1.0,0,0,0,
dongchedi::7632140685818220568,7632140685818220568,奥迪Q6L e-tron,2026-04-24 10:06:00,historical_archive,dongchedi,,3.4,3.4,0.19999999999999996,-1.0,4.0,0.5,1,3.5,0.25,1,3.5,0.25,1,,,0,,,0,,,0,,,0,3.5,0.25,1,,,0,,,0,5,10,-1,1,2,0,1.0,1,0,1,-1.0,1,1,1,0.0,0,0,0,,1,1,0,1.0,1,2,3,-1.0,1,3,0,1.0,0,0,0,,1,0,2,-1.0,0,0,0,
dongchedi::7632149350558224409,7632149350558224409,奥迪Q6L e-tron,2026-04-24 10:41:00,historical_archive,dongchedi,,3.8,3.8,0.3999999999999999,0.0,4.0,0.5,1,3.5,0.25,1,3.5,0.25,1,,,0,,,0,,,0,,,0,3.5,0.25,1,,,0,,,0,12,16,-1,0,0,0,,1,1,0,1.0,1,4,2,1.0,1,0,1,-1.0,1,4,3,1.0,1,4,1,1.0,1,1,8,-1.0,1,0,1,-1.0,1,3,4,-1.0,0,0,0,
dongchedi::7640424740615622681,7640424740615622681,奥迪Q6L e-tron,2026-05-16 18:05:00,historical_archive,dongchedi,,3.6,3.6,0.30000000000000004,0.0,4.0,0.5,1,3.5,0.25,1,4.0,0.5,1,,,0,,,0,,,0,,,0,3.5,0.25,1,,,0,,,0,1,5,-1,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,1,0,3,-1.0,0,0,0,,1,0,3,-1.0,0,0,0,
dongchedi::7652670943684218904,7652670943684218904,奥迪Q6L e-tron,2026-06-18 17:51:00,historical_archive,dongchedi,,4.3,4.3,0.6499999999999999,0.0,5.0,1.0,1,4.0,0.5,1,5.0,1.0,1,,,0,,,0,,,0,,,0,4.0,0.5,1,,,0,,,0,0,2,-1,0,0,0,,1,0,1,-1.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,
dongchedi::6888618336561664007,6888618336561664007,威兰达,2020-10-28 18:37:00,historical_archive,dongchedi,,3.7,3.7,0.3500000000000001,0.0,4.5,0.75,1,3.5,0.25,1,3.5,0.25,1,3.0,0.0,1,4.0,0.5,1,3.5,0.25,1,,,0,4.0,0.5,1,,,0,,,0,7,0,1,1,2,0,1.0,1,1,0,1.0,0,0,0,,1,4,0,1.0,0,0,0,,1,1,0,1.0,0,0,0,,1,2,0,1.0,1,1,0,1.0,1,0,0,0.0
dongchedi::6895913199489519624,6895913199489519624,威兰达,2020-11-17 10:25:00,historical_archive,dongchedi,,4.1,4.1,0.5499999999999998,0.0,4.5,0.75,1,4.0,0.5,1,3.5,0.25,1,3.5,0.25,1,5.0,1.0,1,4.0,0.5,1,,,0,4.5,0.75,1,,,0,,,0,4,8,-1,1,1,1,0.0,1,1,5,-1.0,1,2,1,1.0,1,1,0,1.0,1,0,1,-1.0,1,2,4,-1.0,1,0,2,-1.0,1,0,1,-1.0,0,0,0,,0,0,0,
dongchedi::6902006070542077966,6902006070542077966,威兰达,2020-12-03 20:28:00,historical_archive,dongchedi,,4.0,4.0,0.5,0.0,4.0,0.5,1,4.0,0.5,1,4.0,0.5,1,4.0,0.5,1,4.0,0.5,1,4.0,0.5,1,,,0,4.0,0.5,1,,,0,,,0,8,8,0,1,1,1,0.0,1,1,1,0.0,1,6,7,-1.0,1,7,6,1.0,1,5,5,0.0,1,6,8,-1.0,0,0,0,,1,1,0,1.0,0,0,0,,1,1,0,1.0
dongchedi::6903105857291030536,6903105857291030536,威兰达,2020-12-06 19:36:00,historical_archive,dongchedi,,4.5,4.5,0.75,1.0,5.0,1.0,1,3.5,0.25,1,5.0,1.0,1,4.0,0.5,1,5.0,1.0,1,5.0,1.0,1,,,0,4.0,0.5,1,,,0,,,0,4,9,-1,0,0,0,,1,4,0,1.0,0,0,0,,1,0,1,-1.0,0,0,0,,0,0,0,,0,0,0,,1,0,1,-1.0,0,0,0,,0,0,0,
dongchedi::6909647787126689800,6909647787126689800,威兰达,2020-12-24 10:42:00,historical_archive,dongchedi,,3.7,3.7,0.3500000000000001,0.0,4.0,0.5,1,4.0,0.5,1,5.0,1.0,1,4.0,0.5,1,3.0,0.0,1,3.5,0.25,1,,,0,2.5,-0.25,1,,,0,,,0,4,10,-1,1,1,1,0.0,1,0,1,-1.0,1,1,1,0.0,1,2,0,1.0,1,1,2,-1.0,1,2,1,1.0,1,2,0,1.0,1,0,2,-1.0,1,0,1,-1.0,1,1,0,1.0
dongchedi::6936922293452935199,6936922293452935199,威兰达,2021-03-07 22:41:00,historical_archive,dongchedi,,4.2,4.2,0.6000000000000001,0.0,4.5,0.75,1,5.0,1.0,1,3.5,0.25,1,4.0,0.5,1,4.5,0.75,1,4.5,0.75,1,,,0,4.5,0.75,1,,,0,,,0,18,104,-1,1,1,2,-1.0,1,0,4,-1.0,1,0,5,-1.0,1,3,8,-1.0,1,3,4,-1.0,1,2,4,-1.0,1,1,4,-1.0,1,0,3,-1.0,0,0,0,,0,0,0,
dongchedi::6946793041151660046,6946793041151660046,威兰达,2021-04-03 13:04:00,historical_archive,dongchedi,,3.9,3.9,0.44999999999999996,0.0,4.0,0.5,1,3.5,0.25,1,4.0,0.5,1,4.0,0.5,1,3.5,0.25,1,4.0,0.5,1,,,0,4.0,0.5,1,,,0,,,0,14,5,1,1,0,0,0.0,1,1,1,0.0,1,6,2,1.0,1,5,0,1.0,1,6,0,1.0,1,4,0,1.0,0,0,0,,1,3,1,1.0,0,0,0,,1,1,1,0.0
dongchedi::6945246353689677860,6945246353689677860,威兰达,2021-04-03 22:30:00,historical_archive,dongchedi,,3.9,3.9,0.44999999999999996,0.0,4.0,0.5,1,3.5,0.25,1,4.0,0.5,1,4.0,0.5,1,3.5,0.25,1,4.0,0.5,1,,,0,4.0,0.5,1,,,0,,,0,16,5,1,1,4,3,1.0,1,2,0,1.0,1,2,0,1.0,1,3,0,1.0,1,3,0,1.0,1,1,2,-1.0,1,3,0,1.0,1,3,0,1.0,1,2,1,1.0,1,7,2,1.0
dongchedi::6954549611293839368,6954549611293839368,威兰达,2021-04-24 10:44:00,historical_archive,dongchedi,,3.9,3.9,0.44999999999999996,0.0,4.0,0.5,1,3.5,0.25,1,4.0,0.5,1,4.0,0.5,1,4.0,0.5,1,4.0,0.5,1,,,0,4.0,0.5,1,,,0,,,0,7,13,-1,0,0,0,,0,0,0,,0,0,0,,1,2,4,-1.0,1,2,0,1.0,1,2,1,1.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
dongchedi::6984321307148029964,6984321307148029964,威兰达,2021-07-13 16:13:00,historical_archive,dongchedi,,3.9,3.9,0.44999999999999996,0.0,4.0,0.5,1,3.0,0.0,1,5.0,1.0,1,4.0,0.5,1,4.0,0.5,1,4.0,0.5,1,,,0,3.0,0.0,1,,,0,,,0,8,29,-1,1,0,2,-1.0,1,0,2,-1.0,1,3,2,1.0,1,0,2,-1.0,1,1,6,-1.0,1,5,6,-1.0,1,0,1,-1.0,1,1,2,-1.0,0,0,0,,0,0,0,
dongchedi::6991320518099996679,6991320518099996679,威兰达,2021-08-01 12:54:00,historical_archive,dongchedi,,3.8,3.8,0.3999999999999999,0.0,4.0,0.5,1,3.0,0.0,1,4.0,0.5,1,4.0,0.5,1,4.0,0.5,1,4.0,0.5,1,,,0,3.5,0.25,1,,,0,,,0,8,13,-1,1,1,1,0.0,1,0,1,-1.0,1,0,2,-1.0,1,1,0,1.0,1,1,2,-1.0,1,2,0,1.0,1,0,0,0.0,1,1,0,1.0,0,0,0,,1,3,0,1.0
