series_name,brand,category,information_cutoff_inclusive,window_days,current_window_start,previous_window_start,current_reviews,previous_reviews,current_overall_score,previous_overall_score,score_change,current_negative_review_rate,current_rating_reviews,previous_rating_reviews,current_platform_rating,previous_platform_rating,platform_rating_change,eligible_for_alert,text_alert_candidate,text_rule_retrigger_probability,rating_decline_probability,alert_status,alert
奔驰V级,奔驰,MPV,2024-03-31,180,2023-10-04,2023-04-07,6,4,0.353968253968254,0.3125,0.04146825396825399,0.3333333333333333,6,4,4.1499999999999995,4.225,-0.07500000000000018,False,False,,,none,False
奔驰V级,奔驰,MPV,2024-04-30,180,2023-11-03,2023-05-07,6,3,0.16944444444444443,0.6190476190476191,-0.44960317460317467,0.5,6,3,4.066666666666666,4.533333333333333,-0.4666666666666668,False,False,,,none,False
奔驰V级,奔驰,MPV,2024-05-31,180,2023-12-04,2023-06-07,6,4,0.28055555555555556,0.380952380952381,-0.10039682539682543,0.3333333333333333,6,4,4.25,4.325,-0.07500000000000018,False,False,,,none,False
奔驰V级,奔驰,MPV,2024-06-30,180,2024-01-03,2023-07-07,5,4,0.13666666666666666,0.6309523809523809,-0.4942857142857143,0.4,5,4,4.28,4.15,0.1299999999999999,False,False,,,none,False
奔驰V级,奔驰,MPV,2024-07-31,180,2024-02-03,2023-08-07,5,3,0.13666666666666666,0.5079365079365079,-0.37126984126984125,0.4,5,3,4.28,4.1,0.1800000000000006,False,False,,,none,False
奔驰V级,奔驰,MPV,2024-08-31,180,2024-03-05,2023-09-07,4,4,0.02083333333333333,0.530952380952381,-0.5101190476190476,0.5,4,4,4.175,4.25,-0.07500000000000018,False,False,,,none,False
奔驰V级,奔驰,MPV,2024-09-30,180,2024-04-04,2023-10-07,3,6,-0.3055555555555556,0.353968253968254,-0.6595238095238096,0.6666666666666666,3,6,4.233333333333333,4.1499999999999995,0.08333333333333393,False,False,,,none,False
奔驰V级,奔驰,MPV,2024-10-31,180,2024-05-05,2023-11-07,2,6,-0.33333333333333337,0.16944444444444443,-0.5027777777777778,0.5,2,6,4.35,4.066666666666666,0.2833333333333332,False,False,,,none,False
奔驰V级,奔驰,MPV,2024-11-30,180,2024-06-04,2023-12-07,2,5,0.0,0.13666666666666666,-0.13666666666666666,0.5,2,5,4.1,4.28,-0.1800000000000006,False,False,,,none,False
奔驰V级,奔驰,MPV,2024-12-31,180,2024-07-05,2024-01-07,2,5,0.0,0.13666666666666666,-0.13666666666666666,0.5,2,5,4.1,4.28,-0.1800000000000006,False,False,,,none,False
奔驰V级,奔驰,MPV,2025-01-31,180,2024-08-05,2024-02-07,2,5,0.0,0.13666666666666666,-0.13666666666666666,0.5,2,5,4.1,4.28,-0.1800000000000006,False,False,,,none,False
奔驰V级,奔驰,MPV,2025-02-28,180,2024-09-02,2024-03-06,2,4,0.0,0.02083333333333333,-0.02083333333333333,0.5,2,4,4.1,4.175,-0.07500000000000018,False,False,,,none,False
奔驰V级,奔驰,MPV,2025-03-31,180,2024-10-03,2024-04-06,1,3,1.0,-0.3055555555555556,1.3055555555555556,0.0,1,3,4.3,4.233333333333333,0.06666666666666643,False,False,,,none,False
奔驰V级,奔驰,MPV,2025-04-30,180,2024-11-02,2024-05-06,1,2,1.0,-0.33333333333333337,1.3333333333333335,0.0,1,2,4.3,4.35,-0.04999999999999982,False,False,,,none,False
奔驰V级,奔驰,MPV,2025-05-31,180,2024-12-03,2024-06-06,1,2,0.6666666666666666,0.0,0.6666666666666666,0.0,1,2,4.1,4.1,0.0,False,False,,,none,False
奔驰V级,奔驰,MPV,2025-06-30,180,2025-01-02,2024-07-06,1,2,0.6666666666666666,0.0,0.6666666666666666,0.0,1,2,4.1,4.1,0.0,False,False,,,none,False
奔驰V级,奔驰,MPV,2025-07-31,180,2025-02-02,2024-08-06,1,2,0.6666666666666666,0.0,0.6666666666666666,0.0,1,2,4.1,4.1,0.0,False,False,,,none,False
奔驰V级,奔驰,MPV,2025-08-31,180,2025-03-05,2024-09-06,3,2,0.6666666666666666,0.0,0.6666666666666666,0.0,3,2,4.333333333333333,4.1,0.2333333333333334,False,False,,,none,False
奔驰V级,奔驰,MPV,2025-09-30,180,2025-04-04,2024-10-06,5,1,0.575,1.0,-0.42500000000000004,0.2,5,1,4.359999999999999,4.3,0.05999999999999961,False,False,,,none,False
奔驰V级,奔驰,MPV,2025-10-31,180,2025-05-05,2024-11-06,5,1,0.575,1.0,-0.42500000000000004,0.2,5,1,4.359999999999999,4.3,0.05999999999999961,False,False,,,none,False
奔驰V级,奔驰,MPV,2025-11-30,180,2025-06-04,2024-12-06,4,1,0.5520833333333333,0.6666666666666666,-0.11458333333333337,0.25,4,1,4.425000000000001,4.1,0.32500000000000107,False,False,,,none,False
奔驰V级,奔驰,MPV,2025-12-31,180,2025-07-05,2025-01-06,4,1,0.5520833333333333,0.6666666666666666,-0.11458333333333337,0.25,4,1,4.425000000000001,4.1,0.32500000000000107,False,False,,,none,False
奔驰V级,奔驰,MPV,2026-01-31,180,2025-08-05,2025-02-06,5,1,0.4416666666666666,0.6666666666666666,-0.22500000000000003,0.2,5,1,4.500000000000001,4.1,0.40000000000000124,False,False,,,none,False
奔驰V级,奔驰,MPV,2026-02-28,180,2025-09-02,2025-03-06,3,3,0.2916666666666667,0.6666666666666666,-0.37499999999999994,0.3333333333333333,3,3,4.533333333333334,4.333333333333333,0.20000000000000107,False,False,,,none,False
奔驰V级,奔驰,MPV,2026-03-31,180,2025-10-03,2025-04-06,1,5,0.0,0.575,-0.575,0.0,1,5,4.8,4.359999999999999,0.4400000000000004,False,False,,,none,False
奔驰V级,奔驰,MPV,2026-04-30,180,2025-11-02,2025-05-06,2,5,0.5,0.575,-0.07499999999999996,0.0,2,5,4.85,4.359999999999999,0.4900000000000002,False,False,,,none,False
奔驰V级,奔驰,MPV,2026-05-31,180,2025-12-03,2025-06-06,4,4,0.375,0.5520833333333333,-0.17708333333333326,0.25,4,4,4.775,4.425000000000001,0.34999999999999964,False,False,,,none,False
奔驰V级,奔驰,MPV,2026-06-30,180,2026-01-02,2025-07-06,7,4,0.5,0.5520833333333333,-0.05208333333333326,0.14285714285714285,7,4,4.671428571428572,4.425000000000001,0.246428571428571,False,False,,,none,False
奔驰V级,奔驰,MPV,2026-07-31,180,2026-02-02,2025-08-06,6,5,0.5833333333333334,0.4416666666666666,0.14166666666666677,0.16666666666666666,6,5,4.6499999999999995,4.500000000000001,0.14999999999999858,True,False,,,none,False
奕炫,东风风神,轿车,2022-01-31,180,2021-08-05,2021-02-06,16,36,0.36123511904761907,0.27585978835978836,0.08537533068783071,0.1875,16,36,3.8187499999999996,3.611111111111111,0.20763888888888848,True,False,,,none,False
奕炫,东风风神,轿车,2022-02-28,180,2021-09-02,2021-03-06,15,36,0.2893915343915344,0.3024029982363316,-0.013011463844797178,0.2,15,36,3.753333333333333,3.6805555555555554,0.07277777777777761,True,False,,,none,False
奕炫,东风风神,轿车,2022-03-31,180,2021-10-03,2021-04-06,15,33,0.31439153439153433,0.33144540644540643,-0.0170538720538721,0.2,15,33,3.6599999999999997,3.7030303030303036,-0.04303030303030386,True,False,,,none,False
奕炫,东风风神,轿车,2022-04-30,180,2021-11-02,2021-05-06,10,33,0.29222222222222227,0.32721260221260223,-0.03499037999037996,0.2,10,33,3.5799999999999996,3.721212121212121,-0.14121212121212157,True,False,,,none,False
奕炫,东风风神,轿车,2022-05-31,180,2021-12-03,2021-06-06,9,28,0.2645061728395061,0.3855725623582767,-0.12106638951877058,0.2222222222222222,9,28,3.5777777777777775,3.7607142857142852,-0.18293650793650773,True,False,,,none,False
奕炫,东风风神,轿车,2022-06-30,180,2022-01-02,2021-07-06,7,17,0.17500000000000002,0.4380252100840336,-0.26302521008403357,0.2857142857142857,7,17,3.4857142857142853,3.8823529411764715,-0.39663865546218613,True,False,,,none,False
奕炫,东风风神,轿车,2022-07-31,180,2022-02-02,2021-08-06,5,15,0.24500000000000002,0.31865079365079363,-0.0736507936507936,0.2,5,15,3.6,3.813333333333333,-0.21333333333333293,True,False,,,none,False
奕炫,东风风神,轿车,2022-08-31,180,2022-03-05,2021-09-06,3,15,0.4583333333333333,0.2893915343915344,0.1689417989417989,0.0,3,15,3.633333333333333,3.753333333333333,-0.1200000000000001,False,False,,,none,False
奕炫,东风风神,轿车,2022-09-30,180,2022-04-04,2021-10-06,3,15,-0.061111111111111116,0.31439153439153433,-0.37550264550264545,0.6666666666666666,3,15,3.1666666666666665,3.6599999999999997,-0.4933333333333332,False,False,,,none,False
奕炫,东风风神,轿车,2022-10-31,180,2022-05-05,2021-11-06,6,10,0.11759259259259258,0.29222222222222227,-0.1746296296296297,0.3333333333333333,6,10,3.4499999999999997,3.5799999999999996,-0.1299999999999999,True,False,,,none,False
奕炫,东风风神,轿车,2022-11-30,180,2022-06-04,2021-12-06,12,9,0.29649470899470903,0.2645061728395061,0.03198853615520292,0.16666666666666666,12,9,3.658333333333333,3.5777777777777775,0.08055555555555571,True,False,,,none,False
奕炫,东风风神,轿车,2022-12-31,180,2022-07-05,2022-01-06,14,7,0.26128117913832205,0.17500000000000002,0.08628117913832203,0.21428571428571427,14,7,3.6714285714285713,3.4857142857142853,0.18571428571428594,True,False,,,none,False
奕炫,东风风神,轿车,2023-01-31,180,2022-08-05,2022-02-06,16,4,0.26612103174603174,0.24374999999999997,0.022371031746031778,0.1875,16,4,3.79375,3.6,0.1937500000000001,False,False,,,none,False
奕炫,东风风神,轿车,2023-02-28,180,2022-09-02,2022-03-06,17,3,0.26223155929038283,0.4583333333333333,-0.19610177404295048,0.17647058823529413,17,3,3.7764705882352945,3.633333333333333,0.1431372549019616,False,False,,,none,False
奕炫,东风风神,轿车,2023-03-31,180,2022-10-03,2022-04-06,17,3,0.38739495798319323,-0.061111111111111116,0.44850606909430435,0.058823529411764705,17,3,3.929411764705882,3.1666666666666665,0.7627450980392156,False,False,,,none,False
奕炫,东风风神,轿车,2023-04-30,180,2022-11-02,2022-05-06,13,7,0.41257631257631255,0.14841269841269839,0.26416361416361417,0.07692307692307693,13,7,3.9923076923076923,3.4857142857142853,0.506593406593407,True,False,,,none,False
奕炫,东风风神,轿车,2023-05-31,180,2022-12-03,2022-06-06,6,13,0.44629629629629625,0.23522588522588528,0.21107041107041097,0.0,6,13,4.066666666666666,3.6769230769230767,0.3897435897435897,True,False,,,none,False
奕炫,东风风神,轿车,2023-06-30,180,2023-01-02,2022-07-06,5,14,0.41555555555555557,0.26128117913832205,0.15427437641723352,0.0,5,14,4.16,3.6714285714285713,0.4885714285714289,True,False,,,none,False
奕炫,东风风神,轿车,2023-07-31,180,2023-02-02,2022-08-06,4,16,0.44087301587301586,0.26612103174603174,0.17475198412698412,0.0,4,16,3.9,3.79375,0.10624999999999973,False,False,,,none,False
奕炫,东风风神,轿车,2023-08-31,180,2023-03-05,2022-09-06,4,17,0.4265873015873015,0.26223155929038283,0.16435574229691868,0.0,4,17,3.8,3.7764705882352945,0.023529411764705355,False,False,,,none,False
奕炫,东风风神,轿车,2023-09-30,180,2023-04-04,2022-10-06,3,17,0.059523809523809514,0.38739495798319323,-0.3278711484593837,0.3333333333333333,3,17,3.5,3.929411764705882,-0.42941176470588216,False,False,,,none,False
奕炫,东风风神,轿车,2023-10-31,180,2023-05-05,2022-11-06,3,12,0.059523809523809514,0.4112433862433862,-0.35171957671957665,0.3333333333333333,3,12,3.5,3.983333333333333,-0.48333333333333295,False,False,,,none,False
奕炫,东风风神,轿车,2023-11-30,180,2023-06-04,2022-12-06,4,6,0.019642857142857136,0.44629629629629625,-0.4266534391534391,0.5,4,6,3.625,4.066666666666666,-0.44166666666666643,False,False,,,none,False
奕炫,东风风神,轿车,2023-12-31,180,2023-07-05,2023-01-06,4,5,0.019642857142857136,0.41555555555555557,-0.39591269841269844,0.5,4,5,3.625,4.16,-0.5350000000000001,False,False,,,none,False
奕炫,东风风神,轿车,2024-01-31,180,2023-08-05,2023-02-06,4,4,0.048214285714285716,0.44087301587301586,-0.39265873015873015,0.5,4,4,3.55,3.9,-0.3500000000000001,False,False,,,none,False
奕炫,东风风神,轿车,2024-02-29,180,2023-09-03,2023-03-07,3,5,0.3666666666666667,0.29126984126984123,0.07539682539682546,0.3333333333333333,3,5,3.8000000000000003,3.7,0.10000000000000009,False,False,,,none,False
奕炫,东风风神,轿车,2024-03-31,180,2023-10-04,2023-04-07,7,3,0.3166666666666667,0.059523809523809514,0.2571428571428572,0.14285714285714285,7,3,3.914285714285714,3.5,0.41428571428571415,False,False,,,none,False
奕炫,东风风神,轿车,2024-04-30,180,2023-11-03,2023-05-07,7,3,0.3166666666666667,0.059523809523809514,0.2571428571428572,0.14285714285714285,7,3,3.914285714285714,3.5,0.41428571428571415,False,False,,,none,False
奕炫,东风风神,轿车,2024-05-31,180,2023-12-04,2023-06-07,6,4,0.3861111111111111,0.019642857142857136,0.366468253968254,0.0,6,4,3.9,3.625,0.2749999999999999,False,False,,,none,False
奕炫,东风风神,轿车,2024-06-30,180,2024-01-03,2023-07-07,9,4,0.3804232804232804,0.019642857142857136,0.36078042328042326,0.1111111111111111,9,4,3.9444444444444446,3.625,0.31944444444444464,False,False,,,none,False
奕炫,东风风神,轿车,2024-07-31,180,2024-02-03,2023-08-07,9,4,0.28835978835978837,0.048214285714285716,0.24014550264550266,0.2222222222222222,9,4,3.9555555555555557,3.55,0.4055555555555559,False,False,,,none,False
奕炫,东风风神,轿车,2024-08-31,180,2024-03-05,2023-09-07,9,3,0.255026455026455,0.3666666666666667,-0.1116402116402117,0.2222222222222222,9,3,4.0,3.8000000000000003,0.19999999999999973,False,False,,,none,False
奕炫,东风风神,轿车,2024-09-30,180,2024-04-04,2023-10-07,6,7,0.19642857142857142,0.3166666666666667,-0.12023809523809528,0.3333333333333333,6,7,3.9499999999999997,3.914285714285714,0.03571428571428559,True,False,,,none,False
奕炫,东风风神,轿车,2024-10-31,180,2024-05-05,2023-11-07,6,6,0.19642857142857142,0.3861111111111111,-0.1896825396825397,0.3333333333333333,6,6,3.9499999999999997,3.9,0.04999999999999982,True,False,,,none,False
奕炫,东风风神,轿车,2024-11-30,180,2024-06-04,2023-12-07,6,6,0.19642857142857142,0.3861111111111111,-0.1896825396825397,0.3333333333333333,6,6,3.9499999999999997,3.9,0.04999999999999982,True,False,,,none,False
奕炫,东风风神,轿车,2024-12-31,180,2024-07-05,2024-01-07,2,10,0.25,0.2995238095238095,-0.049523809523809526,0.0,2,10,3.85,3.94,-0.08999999999999986,False,False,,,none,False
奕炫,东风风神,轿车,2025-01-31,180,2024-08-05,2024-02-07,3,9,-0.16666666666666666,0.28835978835978837,-0.455026455026455,0.3333333333333333,3,9,3.1666666666666665,3.9555555555555557,-0.7888888888888892,False,False,,,none,False
奕炫,东风风神,轿车,2025-02-28,180,2024-09-02,2024-03-06,2,9,-0.5,0.255026455026455,-0.7550264550264549,0.5,2,9,2.75,4.0,-1.25,False,False,,,none,False
奕炫,东风风神,轿车,2025-03-31,180,2024-10-03,2024-04-06,1,6,-1.0,0.19642857142857142,-1.1964285714285714,1.0,1,6,1.8,3.9499999999999997,-2.1499999999999995,False,False,,,none,False
奕炫,东风风神,轿车,2025-04-30,180,2024-11-02,2024-05-06,1,6,-1.0,0.19642857142857142,-1.1964285714285714,1.0,1,6,1.8,3.9499999999999997,-2.1499999999999995,False,False,,,none,False
奕炫,东风风神,轿车,2025-05-31,180,2024-12-03,2024-06-06,1,6,-1.0,0.19642857142857142,-1.1964285714285714,1.0,1,6,1.8,3.9499999999999997,-2.1499999999999995,False,False,,,none,False
奕炫,东风风神,轿车,2025-06-30,180,2025-01-02,2024-07-06,2,2,0.0,0.25,-0.25,0.5,2,2,3.15,3.85,-0.7000000000000002,False,False,,,none,False
奕炫,东风风神,轿车,2025-07-31,180,2025-02-02,2024-08-06,1,3,1.0,-0.16666666666666666,1.1666666666666667,0.0,1,3,4.5,3.1666666666666665,1.3333333333333335,False,False,,,none,False
奕炫,东风风神,轿车,2025-08-31,180,2025-03-05,2024-09-06,1,2,1.0,-0.5,1.5,0.0,1,2,4.5,2.75,1.75,False,False,,,none,False
奕炫,东风风神,轿车,2025-09-30,180,2025-04-04,2024-10-06,1,1,1.0,-1.0,2.0,0.0,1,1,4.5,1.8,2.7,False,False,,,none,False
奕炫,东风风神,轿车,2025-10-31,180,2025-05-05,2024-11-06,1,1,1.0,-1.0,2.0,0.0,1,1,4.5,1.8,2.7,False,False,,,none,False
奕炫,东风风神,轿车,2025-11-30,180,2025-06-04,2024-12-06,1,1,1.0,-1.0,2.0,0.0,1,1,4.5,1.8,2.7,False,False,,,none,False
奕炫,东风风神,轿车,2025-12-31,180,2025-07-05,2025-01-06,0,2,,0.0,,,0,2,,3.15,,False,False,,,none,False
奕炫,东风风神,轿车,2026-01-31,180,2025-08-05,2025-02-06,2,1,0.5,1.0,-0.5,0.0,2,1,4.5,4.5,0.0,False,False,,,none,False
奕炫,东风风神,轿车,2026-02-28,180,2025-09-02,2025-03-06,2,1,0.5,1.0,-0.5,0.0,2,1,4.5,4.5,0.0,False,False,,,none,False
奕炫,东风风神,轿车,2026-03-31,180,2025-10-03,2025-04-06,2,1,0.5,1.0,-0.5,0.0,2,1,4.5,4.5,0.0,False,False,,,none,False
奕炫,东风风神,轿车,2026-04-30,180,2025-11-02,2025-05-06,2,1,0.5,1.0,-0.5,0.0,2,1,4.5,4.5,0.0,False,False,,,none,False
奕炫,东风风神,轿车,2026-05-31,180,2025-12-03,2025-06-06,3,1,0.6666666666666666,1.0,-0.33333333333333337,0.0,3,1,4.5,4.5,0.0,False,False,,,none,False
奕炫,东风风神,轿车,2026-06-30,180,2026-01-02,2025-07-06,3,0,0.6666666666666666,,,0.0,3,0,4.5,,,False,False,,,none,False
奕炫,东风风神,轿车,2026-07-31,180,2026-02-02,2025-08-06,1,2,1.0,0.5,0.5,0.0,1,2,4.5,4.5,0.0,False,False,,,none,False
奕跑,起亚,SUV,2022-01-31,180,2021-08-05,2021-02-06,11,20,0.40303030303030296,0.16759920634920636,0.2354310966810966,0.2727272727272727,11,20,3.6636363636363636,3.5700000000000003,0.0936363636363633,True,False,,,none,False
奕跑,起亚,SUV,2022-02-28,180,2021-09-02,2021-03-06,11,12,0.40303030303030296,0.10962301587301589,0.2934072871572871,0.2727272727272727,11,12,3.6636363636363636,3.5999999999999996,0.06363636363636394,True,False,,,none,False
奕跑,起亚,SUV,2022-03-31,180,2021-10-03,2021-04-06,10,8,0.3138888888888889,0.3739583333333333,-0.0600694444444444,0.3,10,8,3.6,3.6125,-0.012499999999999734,True,False,,,none,False
奕跑,起亚,SUV,2022-04-30,180,2021-11-02,2021-05-06,6,9,0.3398148148148148,0.3907407407407407,-0.05092592592592593,0.16666666666666666,6,9,3.6999999999999997,3.477777777777778,0.22222222222222188,True,False,,,none,False
奕跑,起亚,SUV,2022-05-31,180,2021-12-03,2021-06-06,7,11,0.4936507936507936,0.3424242424242424,0.1512265512265512,0.2857142857142857,7,11,3.857142857142857,3.5181818181818185,0.3389610389610387,True,False,,,none,False
奕跑,起亚,SUV,2022-06-30,180,2022-01-02,2021-07-06,6,11,0.40925925925925927,0.4484848484848485,-0.03922558922558922,0.3333333333333333,6,11,3.6833333333333336,3.645454545454545,0.03787878787878851,True,False,,,none,False
奕跑,起亚,SUV,2022-07-31,180,2022-02-02,2021-08-06,6,11,0.5370370370370371,0.40303030303030296,0.13400673400673413,0.16666666666666666,6,11,3.8166666666666664,3.6636363636363636,0.15303030303030285,True,False,,,none,False
奕跑,起亚,SUV,2022-08-31,180,2022-03-05,2021-09-06,9,11,0.39373897707231037,0.40303030303030296,-0.009291325957992591,0.2222222222222222,9,11,4.044444444444444,3.6636363636363636,0.3808080808080807,True,False,,,none,False
奕跑,起亚,SUV,2022-09-30,180,2022-04-04,2021-10-06,7,10,0.36972789115646254,0.3138888888888889,0.055839002267573656,0.2857142857142857,7,10,4.228571428571428,3.6,0.6285714285714277,True,False,,,none,False
奕跑,起亚,SUV,2022-10-31,180,2022-05-05,2021-11-06,7,6,0.36972789115646254,0.3398148148148148,0.02991307634164775,0.2857142857142857,7,6,4.228571428571428,3.6999999999999997,0.528571428571428,True,False,,,none,False
奕跑,起亚,SUV,2022-11-30,180,2022-06-04,2021-12-06,8,7,0.21101190476190473,0.4936507936507936,-0.2826388888888889,0.25,8,7,3.9,3.857142857142857,0.042857142857142705,True,False,,,none,False
奕跑,起亚,SUV,2022-12-31,180,2022-07-05,2022-01-06,10,5,0.20214285714285712,0.5244444444444445,-0.32230158730158737,0.2,10,5,3.79,3.8,-0.009999999999999787,True,False,,,none,False
奕跑,起亚,SUV,2023-01-31,180,2022-08-05,2022-02-06,9,6,0.15793650793650793,0.5370370370370371,-0.37910052910052916,0.2222222222222222,9,6,3.7777777777777777,3.8166666666666664,-0.03888888888888875,True,False,,,none,False
奕跑,起亚,SUV,2023-02-28,180,2022-09-02,2022-03-06,6,9,0.18333333333333335,0.39373897707231037,-0.21040564373897702,0.16666666666666666,6,9,3.4166666666666665,4.044444444444444,-0.6277777777777778,True,False,,,none,False
奕跑,起亚,SUV,2023-03-31,180,2022-10-03,2022-04-06,7,7,0.20476190476190476,0.36972789115646254,-0.16496598639455778,0.14285714285714285,7,7,3.457142857142857,4.228571428571428,-0.7714285714285709,True,False,,,none,False
奕跑,起亚,SUV,2023-04-30,180,2022-11-02,2022-05-06,6,8,0.2388888888888889,0.3235119047619047,-0.08462301587301582,0.16666666666666666,6,8,3.466666666666667,4.125,-0.6583333333333332,True,False,,,none,False
奕跑,起亚,SUV,2023-05-31,180,2022-12-03,2022-06-06,4,8,0.29166666666666663,0.21101190476190473,0.0806547619047619,0.0,4,8,3.5749999999999997,3.9,-0.3250000000000002,False,False,,,none,False
奕跑,起亚,SUV,2023-06-30,180,2023-01-02,2022-07-06,2,10,0.41666666666666663,0.20214285714285712,0.2145238095238095,0.0,2,10,3.8,3.79,0.009999999999999787,False,False,,,none,False
奕跑,起亚,SUV,2023-07-31,180,2023-02-02,2022-08-06,2,9,0.41666666666666663,0.15793650793650793,0.2587301587301587,0.0,2,9,3.8,3.7777777777777777,0.022222222222222143,False,False,,,none,False
奕跑,起亚,SUV,2023-08-31,180,2023-03-05,2022-09-06,3,6,0.611111111111111,0.18333333333333335,0.4277777777777777,0.0,3,6,3.8666666666666667,3.4166666666666665,0.4500000000000002,False,False,,,none,False
奕跑,起亚,SUV,2023-09-30,180,2023-04-04,2022-10-06,3,7,0.6666666666666666,0.20476190476190476,0.4619047619047619,0.0,3,7,3.7000000000000006,3.457142857142857,0.24285714285714377,False,False,,,none,False
奕跑,起亚,SUV,2023-10-31,180,2023-05-05,2022-11-06,3,6,0.6666666666666666,0.2388888888888889,0.4277777777777777,0.0,3,6,3.7000000000000006,3.466666666666667,0.23333333333333384,False,False,,,none,False
奕跑,起亚,SUV,2023-11-30,180,2023-06-04,2022-12-06,3,4,0.5476190476190476,0.29166666666666663,0.25595238095238093,0.0,3,4,3.6333333333333333,3.5749999999999997,0.05833333333333357,False,False,,,none,False
奕跑,起亚,SUV,2023-12-31,180,2023-07-05,2023-01-06,3,2,0.5476190476190476,0.41666666666666663,0.13095238095238093,0.0,3,2,3.6333333333333333,3.8,-0.16666666666666652,False,False,,,none,False
奕跑,起亚,SUV,2024-01-31,180,2023-08-05,2023-02-06,4,2,0.4419642857142857,0.41666666666666663,0.02529761904761907,0.0,4,2,3.4000000000000004,3.8,-0.39999999999999947,False,False,,,none,False
