identity,review_id,review_id_key,series_name,publish_time,corpus_source,platform,content_source,content_len,rating_overall,legacy_available,prompt_version,requested_model,scored_at,text_global_polarity,label_source,manual_qa_status,deepseek_appearance_raw_polarity,deepseek_appearance_legacy_compatible,deepseek_appearance_api_mentioned,uniform_local_appearance_mentioned,deepseek_interior_raw_polarity,deepseek_interior_legacy_compatible,deepseek_interior_api_mentioned,uniform_local_interior_mentioned,deepseek_space_raw_polarity,deepseek_space_legacy_compatible,deepseek_space_api_mentioned,uniform_local_space_mentioned,deepseek_power_raw_polarity,deepseek_power_legacy_compatible,deepseek_power_api_mentioned,uniform_local_power_mentioned,deepseek_control_raw_polarity,deepseek_control_legacy_compatible,deepseek_control_api_mentioned,uniform_local_control_mentioned,deepseek_comfort_raw_polarity,deepseek_comfort_legacy_compatible,deepseek_comfort_api_mentioned,uniform_local_comfort_mentioned,deepseek_fuel_consumption_raw_polarity,deepseek_fuel_consumption_legacy_compatible,deepseek_fuel_consumption_api_mentioned,uniform_local_fuel_consumption_mentioned,deepseek_configuration_raw_polarity,deepseek_configuration_legacy_compatible,deepseek_configuration_api_mentioned,uniform_local_configuration_mentioned,deepseek_intelligence_raw_polarity,deepseek_intelligence_legacy_compatible,deepseek_intelligence_api_mentioned,uniform_local_intelligence_mentioned,deepseek_value_raw_polarity,deepseek_value_legacy_compatible,deepseek_value_api_mentioned,uniform_local_value_mentioned,content_sha256
dongchedi::7620313053816426520,7620313053816426520,7620313053816426520,型格,2026-03-23 13:06:00,old_v1,dongchedi,,38,2.6,True,,,,1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,1.0,1,,1,1.0,1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,1.0,1,,1,0e4262b418d14bbd10b204c5e107426c04fe6154d08fd207d2b9589815e5c47b
dongchedi::7633684870987780158,7633684870987780158,7633684870987780158,型格,2026-04-28 13:56:00,old_v1,dongchedi,,53,4.0,True,,,,1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,1.0,1,,1,1.0,1,,0,1.0,1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,8790057836e9dc4042a7df0f91502a0ad1e17d53db760f8b7b536adf8679e0a2
dongchedi::7647058200214130712,7647058200214130712,7647058200214130712,型格,2026-06-03 14:51:00,old_v1,dongchedi,,30,5.0,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,2026-08-24T07:58:37.432578+00:00,0,compact_deepseek_v4_flash_2026,not_required,0.0,0,True,1,,0,False,0,,0,False,0,,0,False,0,1.0,1,True,1,,0,False,0,-1.0,-1,True,1,,0,False,0,,0,False,0,,0,False,0,6e701df97a44ae4ea05d6c9f0e2f207c16fdb1d9d94a82f07b25573876edc26f
dongchedi::7569032542305669182,7569032542305669182,7569032542305669182,埃尚,2025-11-05 09:35:00,old_v1,dongchedi,,302,4.8,True,,,,1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,-1.0,-1,,0,1.0,1,,1,1.0,1,,1,0.0,0,,0,0.0,0,,1,0.0,0,,1,1.0,1,,0,-1.0,-1,,0,1.0,1,,1,ce5ed35128e1ea8819741004793c71d34e12843aaba0612bad665e30c0eeb521
dongchedi::7573203905346015256,7573203905346015256,7573203905346015256,埃尚,2025-11-16 14:18:00,old_v1,dongchedi,,158,4.6,True,,,,0,legacy_deepseek_chat_2025,not_required,0.0,0,,0,1.0,1,,1,0.0,0,,1,0.0,0,,0,1.0,1,,0,1.0,1,,0,0.0,0,,0,1.0,1,,0,0.0,0,,0,0.0,0,,0,30d33e1c4fd79007c71d666802b42a9cf4aed3eb620f79adfc84531d2a2ed8f0
dongchedi::7593341808046788632,7593341808046788632,7593341808046788632,埃尚,2026-01-09 20:58:00,old_v1,dongchedi,,114,5.0,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,0.0,0,,0,1.0,1,,1,0.0,0,,0,1.0,1,,1,0.0,0,,0,0.0,0,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,9644ae10136cb41bf3b227b722641ceb069fca6f242ee5fd15cf359991032ade
dongchedi::7605930710725038105,7605930710725038105,7605930710725038105,埃尚,2026-02-12 18:55:00,old_v1,dongchedi,,49,4.6,True,,,,1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,1.0,1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,8a7f55b74d1c6d15e16356dc3f88af141aaa57847d33a68ff0c02034d45c8a63
dongchedi::7652583425542475801,7652583425542475801,7652583425542475801,埃尚,2026-06-18 12:12:00,old_v1,dongchedi,,43,2.8,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,2026-08-24T08:01:19.032477+00:00,1,compact_deepseek_v4_flash_2026,not_required,,0,False,0,,0,False,0,,0,False,0,,0,False,0,1.0,1,True,1,,0,False,1,-1.0,-1,True,0,,0,False,0,,0,False,0,,0,False,0,8195d9a0124a839726a38244b5e4171ddd29f832bb85cde74389a9b1d694559f
dongchedi::7457517284123234329,7457517284123234329,7457517284123234329,夏,2025-01-08 20:15:00,old_v1,dongchedi,,248,4.4,True,,,,1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,1.0,1,,1,1.0,1,,1,0.0,0,,0,1.0,1,,0,1.0,1,,1,0.0,0,,0,1.0,1,,1,0.0,0,,0,0.0,0,,0,c721a4afd91cc688f154da2334c3213e8d624183a9de2986e4d398cee8190f52
dongchedi::7458780072015581209,7458780072015581209,7458780072015581209,夏,2025-01-12 05:56:00,old_v1,dongchedi,,1365,3.1,True,,,,-1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,1.0,1,,1,0.0,0,,1,0.0,0,,0,0.0,0,,0,1.0,1,,1,0.0,0,,0,0.0,0,,0,1.0,1,,1,b68ec14f7c3d7196df520aadeff45162ee52ff88c9e2d4c87b17fab6d9804558
dongchedi::7461252497223471166,7461252497223471166,7461252497223471166,夏,2025-01-18 21:54:00,old_v1,dongchedi,,70,4.2,True,,,,0,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,-1.0,-1,,0,0.0,0,,0,ed3a814dd66b59f8a9e0389d293c064c3a25ce166878886a3398329e7d5e294b
dongchedi::7461637615431716888,7461637615431716888,7461637615431716888,夏,2025-01-19 22:44:00,old_v1,dongchedi,,799,4.5,True,,,,-1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,1,1.0,1,,1,1.0,1,,1,1.0,1,,1,1.0,1,,1,-1.0,-1,,1,-1.0,-1,,1,1.0,1,,1,0.0,0,,1,1d6279ee49487612d4b6cf9c5334041593c71927ba817dad3eb23bc972ada3d5
dongchedi::7468828347015909438,7468828347015909438,7468828347015909438,夏,2025-02-08 08:16:00,old_v1,dongchedi,,671,4.6,True,,,,-1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,1,1.0,1,,1,0.0,0,,0,-1.0,-1,,1,0.0,0,,1,0.0,0,,1,1.0,1,,1,1.0,1,,1,-1.0,-1,,1,c85e60677cfe705c71f0f9fa0458fd00d18583d846b5581adba1ef46fb8a7793
dongchedi::7470142309405839384,7470142309405839384,7470142309405839384,夏,2025-02-11 20:47:00,old_v1,dongchedi,,62,4.4,True,,,,0,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,1.0,1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,1.0,1,,1,0.0,0,,0,1.0,1,,1,916eb5ffaa0d0b872e539ff24ebf7406281cd3590a2eb8d703ee3191c4487305
dongchedi::7473480063816568857,7473480063816568857,7473480063816568857,夏,2025-02-20 20:39:00,old_v1,dongchedi,,77,4.2,True,,,,0,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,1.0,1,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,45a0e4b39c7a9339b263ccb3b5ce12267872db833c4d0d1264df7f0807c3f610
dongchedi::7474053098395160638,7474053098395160638,7474053098395160638,夏,2025-02-22 09:43:00,old_v1,dongchedi,,520,3.9,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,1.0,1,,1,1.0,1,,1,0.0,0,,0,0.0,0,,0,1.0,1,,1,0.0,0,,0,1.0,1,,0,0.0,0,,0,0.0,0,,0,1f13eeeb56c3bc351302b4353ac70c4e243124da8af4252fe9019ed1d0050d0d
dongchedi::7474983349954547736,7474983349954547736,7474983349954547736,夏,2025-02-24 22:03:00,old_v1,dongchedi,,101,3.8,True,,,,0,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,0.0,0,,0,0.0,0,,0,-1.0,-1,,0,12ef077dcc4adbe36c6bf20ffb4c07b854cc68d116bbfea92e59fbfe8f681451
dongchedi::7476621681516089368,7476621681516089368,7476621681516089368,夏,2025-03-01 08:08:00,old_v1,dongchedi,,362,4.4,True,,,,-1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,1.0,1,,1,1.0,1,,1,1.0,1,,1,0.0,0,,0,1.0,1,,1,1.0,1,,1,1.0,1,,1,-1.0,-1,,1,0.0,0,,0,be959d59ba1806f33607cb112493c269de5445070b537c8d7f1ba5995c302966
dongchedi::7485929230585319486,7485929230585319486,7485929230585319486,夏,2025-03-26 09:48:00,old_v1,dongchedi,,482,3.7,True,,,,-1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,-1.0,-1,,1,-1.0,-1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,1,0.0,0,,1,1.0,1,,1,0.0,0,,0,1.0,1,,1,31f7ec7e11653cf201186ff20f50076ae87e8f7b7e41840b6b4755ab1deb2e3d
dongchedi::7486326673214803992,7486326673214803992,7486326673214803992,夏,2025-03-27 11:46:00,old_v1,dongchedi,,327,4.8,True,,,,1,legacy_deepseek_chat_2025,not_required,-1.0,-1,,1,1.0,1,,1,1.0,1,,1,0.0,0,,1,0.0,0,,1,0.0,0,,1,1.0,1,,1,1.0,1,,1,1.0,1,,1,0.0,0,,0,aa01667b1b346924eb4cce8fafb2fdaac2957fc601b4514557515d7b0ec6ea4d
dongchedi::7488250681615208510,7488250681615208510,7488250681615208510,夏,2025-04-01 15:57:00,old_v1,dongchedi,,158,4.5,True,,,,1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,1,0.0,0,,1,0.0,0,,0,0.0,0,,0,1.0,1,,1,0.0,0,,0,1.0,1,,1,1.0,1,,1,-1.0,-1,,1,67db52bbb691d8f4eb02e9e77be296de1017bc9e96acbbe8d1eb7f5fca2e0323
dongchedi::7491208663529443390,7491208663529443390,7491208663529443390,夏,2025-04-09 15:17:00,old_v1,dongchedi,,176,4.3,True,,,,1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,1,0.0,0,,0,1.0,1,,1,0.0,0,,1,1.0,1,,1,1.0,1,,1,c0ee3a6da232e0fe25f807d9b189203abf24ea41e8ad64f249f7b238a6b3c3a7
dongchedi::7493434772899762201,7493434772899762201,7493434772899762201,夏,2025-04-15 15:14:00,old_v1,dongchedi,,155,4.8,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,0,-1.0,-1,,1,0.0,0,,0,1.0,1,,1,0.0,0,,0,1.0,1,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,1.0,1,,1,76d74c611deea7e36fa3e84071a7a07b0f4a0a695d9e55876052f3de28abd9a7
dongchedi::7497785463000797208,7497785463000797208,7497785463000797208,夏,2025-04-27 08:36:00,old_v1,dongchedi,,312,4.8,True,,,,-1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,1.0,1,,1,1.0,1,,1,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,0.0,0,,0,1.0,1,,0,1.0,1,,1,0.0,0,,0,67a8ecce2900e72e54aafd0462da98b7d754447717ef8be14887cb0bcbdae987
dongchedi::7500934791760465944,7500934791760465944,7500934791760465944,夏,2025-05-05 20:24:00,old_v1,dongchedi,,45,4.2,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,-1.0,-1,,1,0.0,0,,0,1.0,1,,1,0.0,0,,0,0.0,0,,1,0.0,0,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,9b84ee2806d03cde00bae26f23eebdd7884386994821a4fb925141b1d0c96d1b
dongchedi::7501492848752087065,7501492848752087065,7501492848752087065,夏,2025-05-07 09:03:00,old_v1,dongchedi,,115,4.2,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,1.0,1,,1,1.0,1,,1,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,-1.0,-1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,4d8150771ab373b56467635a326e621a7b82c81a49101c726aaf52b76ca49733
dongchedi::7502749913151754302,7502749913151754302,7502749913151754302,夏,2025-05-10 17:41:00,old_v1,dongchedi,,165,4.5,True,,,,1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,1.0,1,,1,1.0,1,,1,0.0,0,,0,-1.0,-1,,1,1.0,1,,1,1.0,1,,1,1.0,1,,1,-1.0,-1,,1,1.0,1,,0,8602a3aa4d1ab441de256d7f83ce728f8e1b281c6778e17a2bd984688585ed37
dongchedi::7506704624305328190,7506704624305328190,7506704624305328190,夏,2025-05-21 09:28:00,old_v1,dongchedi,,137,4.7,True,,,,0,legacy_deepseek_chat_2025,not_required,1.0,1,,1,0.0,0,,0,1.0,1,,1,0.0,0,,0,1.0,1,,0,1.0,1,,1,0.0,0,,0,1.0,1,,1,0.0,0,,0,1.0,1,,1,293dad90856cfb059f05b2090b312839084eae0cc6387e274a3a48fc21f19ff5
dongchedi::7491051540665356313,7491051540665356313,7491051540665356313,夏,2025-06-11 08:46:00,old_v1,dongchedi,,1502,3.8,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,-1.0,-1,,1,-1.0,-1,,1,1.0,1,,1,1.0,1,,1,-1.0,-1,,1,1.0,1,,1,1.0,1,,1,-1.0,-1,,1,1.0,1,,1,d083307b1ad9a5600e314ee20f685339c88a07e8d7edead5d758b6ec7aab8993
dongchedi::7514808889720721470,7514808889720721470,7514808889720721470,夏,2025-06-12 06:04:00,old_v1,dongchedi,,128,4.4,True,,,,1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,-1.0,-1,,1,1.0,1,,1,1.0,1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,0,0.0,0,,0,0.0,0,,1,4f653b1a947c0c3f1c1773db8626dfc51aaf81fb151818433fd16ed4f44ed82e
dongchedi::7515236169504804889,7515236169504804889,7515236169504804889,夏,2025-06-13 09:37:00,old_v1,dongchedi,,597,4.2,True,,,,1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,1,1.0,1,,1,0.0,0,,0,-1.0,-1,,1,-1.0,-1,,1,1.0,1,,1,0.0,0,,0,-1.0,-1,,1,-1.0,-1,,0,a0525bdca4f2688ad8055fd57ce8869234c65797f16a5aa4ceb6f82d03f55123
dongchedi::7516173268227739672,7516173268227739672,7516173268227739672,夏,2025-06-15 21:50:00,old_v1,dongchedi,,1914,4.1,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,1.0,1,,1,1.0,1,,1,1.0,1,,1,1.0,1,,1,1.0,1,,1,0.0,0,,1,1.0,1,,1,1.0,1,,1,1.0,1,,1,969cbc13acbe3461fa714f9e1a885e78381bcf4c686b320f73d9d30eb06bddf6
dongchedi::7519524197358374937,7519524197358374937,7519524197358374937,夏,2025-06-24 22:34:00,old_v1,dongchedi,,89,4.5,True,,,,1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,1.0,1,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,1.0,1,,1,0.0,0,,0,1.0,1,,1,346f8b230bb51bbaa5baee6a7e2efd9f8e32a8760210a6adfd305726946dfd23
dongchedi::7523120049415016473,7523120049415016473,7523120049415016473,夏,2025-07-04 15:18:00,old_v1,dongchedi,,121,4.2,True,,,,1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,1.0,1,,0,0.0,0,,0,1.0,1,,1,1.0,1,,0,1.0,1,,1,7da8ad33bbb79c9f70bb892b89b7a4287ffb07ec4e7352c3e6535a08daff1a9b
dongchedi::7523451335186862105,7523451335186862105,7523451335186862105,夏,2025-07-05 12:33:00,old_v1,dongchedi,,41,4.8,True,,,,-1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,-1.0,-1,,1,1.0,1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,1.0,1,,1,0.0,0,,0,0.0,0,,0,1b5ae1fe892f6f5a99e2810ede2ff948a34388dc452dc0503f352964236bf5a0
dongchedi::7524723108989636632,7524723108989636632,7524723108989636632,夏,2025-07-08 22:57:00,old_v1,dongchedi,,84,4.5,True,,,,1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,1,0.0,0,,0,0.0,0,,0,1.0,1,,0,0.0,0,,0,0.0,0,,1,1.0,1,,1,0.0,0,,1,2297596010fe89c198a48392f6a3e0b34350e5c3df44ce226bf1334d5c613fb8
dongchedi::7532101271780593689,7532101271780593689,7532101271780593689,夏,2025-07-28 20:24:00,old_v1,dongchedi,,53,5.0,True,,,,1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,1.0,1,,1,0.0,0,,0,1.0,1,,1,0.0,0,,0,1.0,1,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,9c25485c91a6f2d0a8a1230e5cf066de50b28518ca3483aee03567f056d76bd8
dongchedi::7532397861640605720,7532397861640605720,7532397861640605720,夏,2025-07-29 15:10:00,old_v1,dongchedi,,312,3.9,True,,,,0,legacy_deepseek_chat_2025,not_required,0.0,0,,0,1.0,1,,1,0.0,0,,0,1.0,1,,0,1.0,1,,0,-1.0,-1,,1,1.0,1,,1,1.0,1,,0,1.0,1,,0,1.0,1,,1,5a54b2c5b74c4c7e06242d06cda4bd5da8e1d1f0acc08eb18b34753998050e78
dongchedi::7508958726838046745,7508958726838046745,7508958726838046745,夏,2025-07-31 11:24:00,old_v1,dongchedi,,104,4.7,True,,,,-1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,-1.0,-1,,0,-1.0,-1,,1,0.0,0,,0,-1.0,-1,,1,-1.0,-1,,1,0.0,0,,1,-1.0,-1,,1,0.0,0,,0,-1.0,-1,,1,614040d93cc8d5c71ca3fcc9e783ae6df18f6d8881e12e1f04f2cd10909f7e49
dongchedi::7530845321602027544,7530845321602027544,7530845321602027544,夏,2025-08-03 14:35:00,old_v1,dongchedi,,1100,4.5,True,,,,1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,1.0,1,,1,0.0,0,,0,1.0,1,,1,0.0,0,,0,1.0,1,,1,-1.0,-1,,1,0.0,0,,0,-1.0,-1,,1,1.0,1,,1,1e6cdcca9573b9d0a65353df2fa652e695ac4ab2542a1e6adb1127413bda634e
dongchedi::7535841276193673240,7535841276193673240,7535841276193673240,夏,2025-08-07 22:05:00,old_v1,dongchedi,,65,4.0,True,,,,-1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,0.0,0,,0,-1.0,-1,,0,-1.0,-1,,0,0.0,0,,0,a96664d9ee213e0b159dc08ba125fb18fe0c65568f1c903d3cb4685f78d1a621
dongchedi::7536559652708814872,7536559652708814872,7536559652708814872,夏,2025-08-09 20:20:00,old_v1,dongchedi,,34,3.8,True,,,,1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,1.0,1,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,0.0,0,,0,653ab7ac02eaedf318bb639564daaea134c4795bc2056fe91dd94eb26bc1029f
dongchedi::7537190607656079385,7537190607656079385,7537190607656079385,夏,2025-08-11 13:09:00,old_v1,dongchedi,,50,4.6,True,,,,0,legacy_deepseek_chat_2025,not_required,1.0,1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,11759a46692fa1c51dfe6705cae86c742c7634ce8af8dab23c03498ea7841820
dongchedi::7545827441848111128,7545827441848111128,7545827441848111128,夏,2025-09-03 19:44:00,old_v1,dongchedi,,53,4.9,True,,,,-1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,1,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,0.0,0,,0,-1.0,-1,,0,0.0,0,,0,-1.0,-1,,0,72db50c531bb8656fd70f2339bbcd5b06577f1548439242438186021b52d72de
dongchedi::7548369215816732696,7548369215816732696,7548369215816732696,夏,2025-09-10 16:07:00,old_v1,dongchedi,,64,5.0,True,,,,0,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,1.0,1,,1,0.0,0,,0,0.0,0,,0,1.0,1,,1,0.0,0,,0,1.0,1,,1,0.0,0,,0,0.0,0,,0,c54899df09e690767b865545703b72dfcf8878261c6064a0ba73463c2cb3b543
dongchedi::7549492150132543512,7549492150132543512,7549492150132543512,夏,2025-09-13 16:45:00,old_v1,dongchedi,,61,4.8,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,-1.0,-1,,1,1.0,1,,1,0.0,0,,0,1.0,1,,0,0.0,0,,0,0.0,0,,1,-1.0,-1,,1,0.0,0,,0,0.0,0,,0,399d8a4a0422dea891fd7741824b5dd174633fc667edd39ee0804c69eb23ce70
dongchedi::7549775463502057497,7549775463502057497,7549775463502057497,夏,2025-09-14 11:04:00,old_v1,dongchedi,,439,3.5,True,,,,0,legacy_deepseek_chat_2025,not_required,0.0,0,,1,-1.0,-1,,1,1.0,1,,1,0.0,0,,0,1.0,1,,0,1.0,1,,1,-1.0,-1,,1,0.0,0,,1,-1.0,-1,,1,0.0,0,,0,0f0c75237b9bd6d855d73b7cea164c8146792b126663be4f2771d3912dc74895
dongchedi::7551293771309142078,7551293771309142078,7551293771309142078,夏,2025-09-18 13:29:00,old_v1,dongchedi,,266,4.7,True,,,,-1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,1.0,1,,1,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,0.0,0,,1,0.0,0,,0,0.0,0,,1,0.0,0,,0,767fabc66aa903db8f801037e36a7fef26426f885b33a6b079dbba8cbc4e1de3
dongchedi::7553858047253155902,7553858047253155902,7553858047253155902,夏,2025-09-25 11:07:00,old_v1,dongchedi,,118,2.7,True,,,,-1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,1,-1.0,-1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,0,8313f3904863811b9f3caeeab1682f1c76dc28813df8237a1061a294ffc2497a
dongchedi::7554951613970927641,7554951613970927641,7554951613970927641,夏,2025-09-28 09:50:00,old_v1,dongchedi,,155,5.0,True,,,,-1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,-1.0,-1,,1,0.0,0,,1,0.0,0,,0,-1.0,-1,,1,0.0,0,,0,-1.0,-1,,1,-1.0,-1,,0,0.0,0,,0,1.0,1,,0,ba9302469d152d240fed610e4eeb8342e69b4d500c7d59593800bfabd2924637
dongchedi::7555169417303167000,7555169417303167000,7555169417303167000,夏,2025-09-28 23:55:00,old_v1,dongchedi,,35,3.5,True,,,,-1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,524ad80a9fae58fbfaab96096a9351763ce7c206b6416ebed477c688d9d241e1
dongchedi::7556736381175746584,7556736381175746584,7556736381175746584,夏,2025-10-03 05:19:00,old_v1,dongchedi,,35,4.5,True,,,,-1,legacy_deepseek_chat_2025,not_required,-1.0,-1,,1,0.0,0,,0,0.0,0,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,1.0,1,,1,742f416c3488386e115f3a7ba9c5b5e9f70eb349ffe2d3397ad561b684dc1e5c
dongchedi::7559584214706835480,7559584214706835480,7559584214706835480,夏,2025-10-10 21:27:00,old_v1,dongchedi,,64,4.2,True,,,,-1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,0.0,0,,0,-1.0,-1,,1,-1.0,-1,,0,0.0,0,,1,e2a10530b59aecf96463d93c3fef6b248c18ec9860e27fa39ffb7cfba521da17
dongchedi::7560168641094766654,7560168641094766654,7560168641094766654,夏,2025-10-12 11:15:00,old_v1,dongchedi,,132,4.1,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,-1.0,-1,,1,1.0,1,,1,0.0,0,,0,1.0,1,,0,0.0,0,,0,0.0,0,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,93fe89a9a66778cd8862760e43c9df6aeb602d3fe61599b5912847a25eff1288
dongchedi::7569137502414458904,7569137502414458904,7569137502414458904,夏,2025-11-05 15:40:00,old_v1,dongchedi,,362,4.8,True,,,,1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,1.0,1,,0,0.0,0,,0,1.0,1,,1,1.0,1,,1,1.0,1,,0,0.0,0,,0,-1.0,-1,,1,1.0,1,,0,5552dc5d8c38ff0f7b8fd0302be1f2a5f2415592e890ffc5d98392650158c61c
dongchedi::7559090546929586201,7559090546929586201,7559090546929586201,夏,2025-11-07 14:53:00,old_v1,dongchedi,,400,3.8,True,,,,-1,legacy_deepseek_chat_2025,not_required,-1.0,-1,,1,0.0,0,,1,1.0,1,,1,0.0,0,,0,1.0,1,,0,1.0,1,,0,0.0,0,,1,1.0,1,,1,0.0,0,,1,-1.0,-1,,1,7883afccd59fd1941c33b090c934b9e89da518dae086a895c234363871397928
dongchedi::7571804124040138777,7571804124040138777,7571804124040138777,夏,2025-11-12 19:47:00,old_v1,dongchedi,,172,4.0,True,,,,-1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,1,1.0,1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,1,-1.0,-1,,1,-1.0,-1,,0,1.0,1,,1,0.0,0,,0,d4b7fa701027dc85208098022e287c9b327b7fd34e60b792c26d201a8a869b5a
dongchedi::7578122593497010200,7578122593497010200,7578122593497010200,夏,2025-11-29 20:28:00,old_v1,dongchedi,,57,3.6,True,,,,0,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,0.0,0,,1,-1.0,-1,,1,0.0,0,,0,-1.0,-1,,0,4dee438b85b53d2d2aaec8826d034e2734a5cb0b1c9174803d070f0eef34a9f1
