identity,review_id,series_name,publish_time,corpus_source,content_chars,content_sha256,legacy_absa_available,prompt_version,requested_model,batch_id,batch_size,success,error,scored_at,appearance_mentioned,appearance_polarity,legacy_compatible_appearance,interior_mentioned,interior_polarity,legacy_compatible_interior,space_mentioned,space_polarity,legacy_compatible_space,power_mentioned,power_polarity,legacy_compatible_power,control_mentioned,control_polarity,legacy_compatible_control,comfort_mentioned,comfort_polarity,legacy_compatible_comfort,fuel_consumption_mentioned,fuel_consumption_polarity,legacy_compatible_fuel_consumption,configuration_mentioned,configuration_polarity,legacy_compatible_configuration,intelligence_mentioned,intelligence_polarity,legacy_compatible_intelligence,value_mentioned,value_polarity,legacy_compatible_value
dongchedi::6960559288741793800,6960559288741793800,吉利ICON,2021-05-10 15:24:00,old_v1,544,56e36d919692d53225fdd80b4402b252612c19063e2ef3d85e2580dbe2cb7467,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,a54b25251b4fdc22,10,True,,2026-08-24T08:19:29.658638+00:00,True,1.0,1,True,1.0,1,True,0.0,0,True,1.0,1,False,,0,True,-1.0,-1,False,,0,False,,0,True,1.0,1,True,-1.0,-1
dongchedi::6960591478930280479,6960591478930280479,吉利ICON,2021-05-10 17:29:00,old_v1,1893,dbb46df078c25e9fd1ff458b8b35d7eecbe516612a9245287b2d1a3ea44ea7e8,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,b9e661b79b2dbaea,10,True,,2026-08-24T09:05:06.159014+00:00,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1,True,0.0,0,True,-1.0,-1,True,1.0,1,False,,0,True,1.0,1,False,,0
dongchedi::6960619869331001352,6960619869331001352,吉利ICON,2021-05-10 19:20:00,old_v1,1301,0a84656b97d07b806881c21556600cbfaa26c1727cf1f1c70c45906e9e667f93,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,5e89b59017787c08,10,True,,2026-08-24T08:57:27.311017+00:00,True,1.0,1,True,1.0,1,True,0.0,0,True,1.0,1,True,1.0,1,True,-1.0,-1,False,,0,True,0.0,0,True,0.0,0,True,0.0,0
dongchedi::6962040247655862302,6962040247655862302,吉利ICON,2021-05-14 15:11:00,old_v1,1565,fea05c75e42136572e1a814bc3a8645ea26e8583944df34977d14fd2713f711f,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,a134acc2e21dc833,10,True,,2026-08-24T09:01:49.184809+00:00,True,1.0,1,True,1.0,1,True,0.0,0,True,1.0,1,True,-1.0,-1,True,-1.0,-1,False,,0,True,1.0,1,True,1.0,1,False,,0
dongchedi::6962414564629549069,6962414564629549069,吉利ICON,2021-05-15 15:24:00,old_v1,569,eb6f5031874806999201e1f623c68412546cb3de472a86ad4bc160d71599f26b,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,42834e82b0072bad,10,True,,2026-08-24T08:21:25.693420+00:00,True,0.0,0,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,-1.0,-1,True,-1.0,-1
dongchedi::6962544781587124254,6962544781587124254,吉利ICON,2021-05-15 23:49:00,old_v1,1473,b321dfe02aa4eda346469b483da3378674fa95b79000742f4b4e7a613371e1cd,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,ac5f7f769e46e71e,10,True,,2026-08-24T09:00:26.570680+00:00,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1,True,1.0,1,True,1.0,1,False,,0
dongchedi::6981315045166682151,6981315045166682151,吉利ICON,2021-07-05 13:47:00,old_v1,924,1fea32be3772e5dda5dc0d146b3cc61869052a2103e861b30686492e22f840f0,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,13d9d6c12daeda45,10,True,,2026-08-24T08:41:27.019549+00:00,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,False,,0,True,1.0,1,False,,0,True,1.0,1,False,,0
dongchedi::6993625375754424359,6993625375754424359,吉利ICON,2021-08-07 17:58:00,old_v1,1023,ada01bd44ceb85a799435056b7a73539b91dddbd98d2c32dd5282576340c3cc4,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,9a3e1648b7e9714b,10,True,,2026-08-24T08:46:08.091120+00:00,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,False,,0,False,,0,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1
dongchedi::6994274372810706956,6994274372810706956,吉利ICON,2021-08-09 12:09:00,old_v1,800,10dcc885f89a11f7d086ad910962d8b7e1b2485059675265eaa1ec5a0d78d613,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,f020f5c6d74104ea,10,True,,2026-08-24T08:35:11.925491+00:00,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,False,,0,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1
dongchedi::6998117097083506691,6998117097083506691,吉利ICON,2021-08-19 20:28:00,old_v1,385,f3ee674c03b913888c15b9060904a230c4c08538c369788a37651eefa157c4e5,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,45876b1260cadc1d,10,True,,2026-08-24T08:11:00.290054+00:00,True,1.0,1,False,,0,False,,0,False,,0,False,,0,False,,0,True,0.0,0,True,1.0,1,True,-1.0,-1,False,,0
dongchedi::6946392164632891423,6946392164632891423,吉利ICON,2021-08-25 22:14:00,old_v1,578,045f9bcb0a871b846f7cd9ac267440341c811c8d455d5187c69e7149e19b1b67,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,e2e40ae0ebcd346b,10,True,,2026-08-24T08:21:57.453941+00:00,True,1.0,1,True,1.0,1,True,0.0,0,True,1.0,1,True,-1.0,-1,False,,0,True,-1.0,-1,True,1.0,1,True,0.0,0,False,,0
dongchedi::7003371041330302984,7003371041330302984,吉利ICON,2021-09-03 00:16:00,old_v1,326,6da30e957772bfe880053b1bd6f0519a12dacf4825dda8ef613c64192ad9b7ed,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,06a06a081be1c709,10,True,,2026-08-24T08:08:05.404994+00:00,True,1.0,1,False,,0,True,-1.0,-1,True,1.0,1,False,,0,True,-1.0,-1,True,1.0,1,False,,0,True,-1.0,-1,False,,0
dongchedi::7008049126239637535,7008049126239637535,吉利ICON,2021-09-15 14:49:00,old_v1,820,97e2a31a9dfbb5353ecb25529cb6924a4fb32638c19545fb8944d87aba7f4605,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,8f95c6229fd96fed,10,True,,2026-08-24T08:35:53.378648+00:00,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1,False,,0,True,-1.0,-1,False,,0,False,,0,True,1.0,1,False,,0
dongchedi::7010602588554924032,7010602588554924032,吉利ICON,2021-09-25 23:18:00,old_v1,786,9eb5fcab205229365da73250d4ffca769abf00ac3070f8e2cc200e12f1305976,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,cad033ed5273c242,10,True,,2026-08-24T08:34:31.951615+00:00,True,1.0,1,False,,0,True,0.0,0,False,,0,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,True,0.0,0
dongchedi::7012411000519397380,7012411000519397380,吉利ICON,2021-09-27 08:56:00,old_v1,462,2b779b9fcef45b11dc85a2127b37878b2ea2a0c380b565ea56d74d81b31d254c,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,e6e3d5653db0c535,10,True,,2026-08-24T08:13:26.637246+00:00,False,,0,False,,0,True,-1.0,-1,True,0.0,0,False,,0,True,-1.0,-1,True,0.0,0,False,,0,True,1.0,1,False,,0
dongchedi::7012866585777934374,7012866585777934374,吉利ICON,2021-09-28 14:33:00,old_v1,1018,3f42c703c82d37e1042e487a4207d2c60f7e37868c389f3a8df964eab308d0a9,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,d851e5eef7be244b,10,True,,2026-08-24T08:45:53.191130+00:00,True,1.0,1,True,-1.0,-1,True,1.0,1,True,1.0,1,False,,0,False,,0,True,1.0,1,True,1.0,1,False,,0,False,,0
dongchedi::7016736752043823143,7016736752043823143,吉利ICON,2021-10-09 00:42:00,old_v1,422,697458841a09b894495397f1b39d0f29537b96f19dfcdf1ab723bc45b3b2fc39,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,36483b0ae521a056,10,True,,2026-08-24T08:12:12.643595+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,1.0,1
dongchedi::7038767401143373827,7038767401143373827,吉利ICON,2021-12-07 09:32:00,old_v1,352,66a6fdc4f9828f0a1fe00e0ea9fe79b77a9e4d31c7cf90c6e4317a4305fe1369,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,7b73993ee371296b,10,True,,2026-08-24T08:09:33.408163+00:00,True,1.0,1,True,1.0,1,True,0.0,0,False,,0,True,1.0,1,False,,0,True,-1.0,-1,True,1.0,1,True,1.0,1,False,,0
dongchedi::7040455344614543375,7040455344614543375,吉利ICON,2021-12-11 22:42:00,old_v1,1806,2dd45d1d417b2a41a25570ecb6e9165f7d20afaa671587854f2435a8d6afafa7,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,3dd3fc73880735db,10,True,,2026-08-24T09:04:18.340571+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,-1.0,-1,True,1.0,1,True,-1.0,-1,True,-1.0,-1,True,1.0,1
dongchedi::7042704729230544927,7042704729230544927,吉利ICON,2021-12-18 00:11:00,old_v1,320,e58ca7c7eb9d23e09d7cf270d3c989b47d43da07b81bc414eadcaefd4b172a70,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,9d5f5e5e578a4ff7,10,True,,2026-08-24T08:07:47.425596+00:00,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,True,-1.0,-1,False,,0,False,,0,False,,0,False,,0,False,,0
autohome::01jqnkgce76mtkgc9k70sg0000,01jqnkgce76mtkgc9k70sg0000,吉利熊猫,2025-03-31 00:00:00,autohome_incremental,918,318fa09607e781786c77c19541536b0034d86e7179aa013e5170d3ae938e197f,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,273c683a1fb65995,10,True,,2026-08-24T08:41:08.931425+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1
autohome::01jqnm6j2t6mtkgc9k74tg0000,01jqnm6j2t6mtkgc9k74tg0000,吉利熊猫,2025-03-31 00:00:00,autohome_incremental,923,25f526d7a0dbdd0e92909af49a955edc25d09ae67d4cb6243a6772887c18c38c,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,13d9d6c12daeda45,10,True,,2026-08-24T08:41:27.019549+00:00,True,1.0,1,True,0.0,0,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1
autohome::01jqnmp9dk6mtkgc9m60t00000,01jqnmp9dk6mtkgc9m60t00000,吉利熊猫,2025-03-31 00:00:00,autohome_incremental,939,27eb6c88dc0fd58519690b3908c3cf3d30feeb1d865d9f9f858a4f2e5619b40e,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,7956601cb9ea17e1,10,True,,2026-08-24T08:42:17.728601+00:00,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1
autohome::01jv78md8g6mv30d1s74vg0000,01jv78md8g6mv30d1s74vg0000,吉利熊猫,2025-05-14 00:00:00,autohome_incremental,730,428a788c18c89de1ef49491cb5871fdb7a42918f0801124fcb14c820e3d8e956,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,5cc89ce0d576edea,10,True,,2026-08-24T08:32:10.688428+00:00,True,1.0,1,True,0.0,0,True,0.0,0,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,False,,0,True,1.0,1,True,1.0,1
autohome::01k30hvv1q6mv3ec1h6rsg0000,01k30hvv1q6mv3ec1h6rsg0000,吉利熊猫,2025-08-19 00:00:00,autohome_incremental,1125,66629ebd0ea0759f569d69b4fd9ded2fc35cce687cf37c088f44c51052070c93,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,50d8b15662324337,10,True,,2026-08-24T08:50:57.213179+00:00,True,1.0,1,True,0.0,0,True,1.0,1,True,1.0,1,True,1.0,1,True,0.0,0,True,-1.0,-1,True,1.0,1,True,0.0,0,True,1.0,1
autohome::01k3mq60tv6mv3edhg6mv00000,01k3mq60tv6mv3edhg6mv00000,吉利熊猫,2025-08-27 00:00:00,autohome_incremental,530,60a439acb70c4a720f8ed72e0dfb34e9f89ecc313852878a004d84455850709b,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,fb2bf1ddfbe2ce2e,10,True,,2026-08-24T09:09:54.933560+00:00,True,1.0,1,True,-1.0,-1,False,,0,False,,0,True,-1.0,-1,True,-1.0,-1,False,,0,True,1.0,1,True,1.0,1,True,1.0,1
autohome::01k89vnsqj6mvk2d9h74s00000,01k89vnsqj6mvk2d9h74s00000,吉利熊猫,2025-10-24 00:00:00,autohome_incremental,517,9b2612dcef4e3373b8f53963ab002c895c36b828ed4d77471a0fd279851db70b,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,0fbd5654881cda24,10,True,,2026-08-24T08:16:58.558283+00:00,True,1.0,1,True,0.0,0,True,1.0,1,True,-1.0,-1,True,-1.0,-1,True,-1.0,-1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1
autohome::01ke6f1fdp6mvkedhq6mr00000,01ke6f1fdp6mvkedhq6mr00000,吉利熊猫,2026-01-05 00:00:00,autohome_incremental,798,b7c8baa0d401fa2c8e887f26812fc71771792f0d8a479e243671dd38b6d7eed2,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,ff3dc1fb091a31a6,10,True,,2026-08-24T08:35:00.560481+00:00,True,1.0,1,True,0.0,0,True,1.0,1,True,1.0,1,True,-1.0,-1,True,0.0,0,True,0.0,0,True,1.0,1,True,0.0,0,True,1.0,1
autohome::01kfb51f8h6mvkgd1s68wg0000,01kfb51f8h6mvkgd1s68wg0000,吉利熊猫,2026-01-19 00:00:00,autohome_incremental,1237,e96ae8bfadaf2198847576e1bdf936eea30665da905739913b37cbc377a02e8b,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,b20f0e4e7e082422,10,True,,2026-08-24T08:55:44.349866+00:00,True,1.0,1,True,-1.0,-1,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,0.0,0,True,1.0,1,True,1.0,1,True,1.0,1
autohome::01kfryv0s96mvkge1j74wg0000,01kfryv0s96mvkge1j74wg0000,吉利熊猫,2026-01-25 00:00:00,autohome_incremental,697,38d438c8fd53fb3023ec0de36641c3ff6ad38ed4d5def716f9d2e86e4c00df74,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,9ef2dc4679cf8216,10,True,,2026-08-24T09:10:22.428893+00:00,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1,True,-1.0,-1,True,-1.0,-1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1
dongchedi::6887095910396858375,6887095910396858375,君威,2020-10-24 16:09:00,old_v1,1997,a8586a1a23a70ae1c8d0a37700f9fb7b4fde85c645ceeba65bc6e96801a04d17,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,4851a0164f3c537d,10,True,,2026-08-24T09:06:49.898063+00:00,True,1.0,1,True,-1.0,-1,True,-1.0,-1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,-1.0,-1,True,1.0,1,False,,0,True,1.0,1
dongchedi::6898352290793525255,6898352290793525255,君威,2020-11-24 00:10:00,old_v1,1404,4557b1b865bb982d4a88fa1bd8cb2ffe2f07590e543b05a4d42d4d72684f64e9,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,39e7baf85a4ca6f3,10,True,,2026-08-24T08:59:20.827047+00:00,True,1.0,1,True,-1.0,-1,True,0.0,0,True,1.0,1,True,1.0,1,True,-1.0,-1,False,,0,True,1.0,1,False,,0,True,-1.0,-1
dongchedi::6915285267439947790,6915285267439947790,君威,2021-01-08 15:18:00,old_v1,784,2fcea19ed5fa33ba8411d3027f89dab2316ea5be6bc24ae07130e6144ce997d5,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,d44de8b67e5f847a,10,True,,2026-08-24T08:34:27.188786+00:00,False,,0,False,,0,True,-1.0,-1,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,False,,0,False,,0,True,1.0,1
dongchedi::6917973598460186631,6917973598460186631,君威,2021-01-15 21:16:00,old_v1,2000,d1525e0fb6ba1b2e83922e99f77ee3e4b4facd8e04cd81b179760dc14aae81a5,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,cc10144b1c866652,10,True,,2026-08-24T09:07:14.732212+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,-1.0,-1,True,-1.0,-1,True,1.0,1,True,1.0,1,True,1.0,1
dongchedi::6919362229829636109,6919362229829636109,君威,2021-01-19 14:59:00,old_v1,467,1d4ade0ee65e26eeb30069e44a2261953e140b53ae6084adf1356fa19a4f5633,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,3e6e937d3d66d280,10,True,,2026-08-24T08:13:36.931854+00:00,True,1.0,1,False,,0,False,,0,True,-1.0,-1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1,False,,0,True,1.0,1
dongchedi::6929488444003454984,6929488444003454984,君威,2021-02-15 21:54:00,old_v1,1112,3318267f5046b1654c8828333218a6d513396aa930e2012bbaf10e2a69520daf,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,d0b205c84f782380,10,True,,2026-08-24T08:49:41.990126+00:00,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,-1.0,-1,True,1.0,1,False,,0,True,1.0,1
dongchedi::6942387326899195935,6942387326899195935,君威,2021-03-22 21:45:00,old_v1,1209,7be00cb996e7e87257f30b0e9d63cd7ffa04afb9156c05d07f79408e26296776,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,59d447ade63c260e,10,True,,2026-08-24T08:55:14.892736+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,1.0,1
dongchedi::6943450373474488334,6943450373474488334,君威,2021-03-25 12:53:00,old_v1,1261,f2429485444cbc4afd986177a1d41d7706aa879d59c712b41e83aed1ba75a8a8,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,74b76878b7c8b52c,10,True,,2026-08-24T06:29:29.003924+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1
dongchedi::6947909118187278373,6947909118187278373,君威,2021-04-06 13:15:00,old_v1,685,f316da33b5f471e0bfe5ec5a9731cc86519ece8af9702b032db6521686a77fa5,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,321630f2cd010cf3,10,True,,2026-08-24T08:26:10.992660+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,False,,0,True,1.0,1,True,1.0,1,True,1.0,1
dongchedi::6950937180793475080,6950937180793475080,君威,2021-04-14 17:06:00,old_v1,749,c748a574b918049ddbdd0361b1c680e9755bd20b43cb03e9571de4bdc34e8d3c,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,bab351bf0eba04d8,10,True,,2026-08-24T08:33:05.022005+00:00,True,1.0,1,False,,0,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1,False,,0,False,,0,True,1.0,1
dongchedi::6955973637274865701,6955973637274865701,君威,2021-04-28 06:50:00,old_v1,610,904529309def6ece2238df46f1400b6d396c97c21b2f5726474847b7d3255988,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,beb13adce387b3c3,10,True,,2026-08-24T08:23:11.278960+00:00,True,1.0,1,True,-1.0,-1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1,True,-1.0,-1,False,,0,False,,0,True,1.0,1
dongchedi::6957460524862803981,6957460524862803981,君威,2021-05-02 14:21:00,old_v1,1023,e0a0ee7da5b917547207b518b0a4ee5afbcda45df644b80aabe98cf3e9084a9d,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,9a3e1648b7e9714b,10,True,,2026-08-24T08:46:08.091120+00:00,True,1.0,1,True,0.0,0,True,1.0,1,True,0.0,0,True,1.0,1,False,,0,True,1.0,1,True,1.0,1,False,,0,True,1.0,1
dongchedi::6961667014007984136,6961667014007984136,君威,2021-05-13 15:03:00,old_v1,804,8bf9d8133968ac8317ecb6bf11ed0a268eefb4acbbcbd6ae46865b9ef911926c,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,0f69f77e97daa2d1,10,True,,2026-08-24T08:35:17.497527+00:00,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,True,-1.0,-1,False,,0,True,0.0,0,True,1.0,1,False,,0,True,1.0,1
dongchedi::6960258025336606734,6960258025336606734,君威,2021-05-15 11:59:00,old_v1,862,fe16841762d5c95a38a5410a5ad8ffe975772ad326a70e8c33841c1e5884e8ba,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,82943709157f3d66,10,True,,2026-08-24T08:38:02.972358+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,True,-1.0,-1,True,1.0,1
dongchedi::6970124660151160863,6970124660151160863,君威,2021-06-05 10:03:00,old_v1,1610,75652340f18c3ba8acffa24d85cb3e81ae6025ec58df3d5307e0949a0928ae24,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,98a98d87d6fe4635,10,True,,2026-08-24T09:02:28.782905+00:00,True,1.0,1,True,0.0,0,True,0.0,0,True,0.0,0,True,1.0,1,True,-1.0,-1,True,-1.0,-1,True,1.0,1,True,-1.0,-1,True,1.0,1
dongchedi::6971776283801817119,6971776283801817119,君威,2021-06-09 21:32:00,old_v1,818,006edfb27fbff9dff3582a2a0671907a1b995a80cd84485af475ec6b6026513a,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,1473323eee335f86,10,True,,2026-08-24T08:35:48.741337+00:00,False,,0,True,-1.0,-1,False,,0,True,1.0,1,True,1.0,1,False,,0,True,-1.0,-1,False,,0,False,,0,True,1.0,1
dongchedi::6972142511548534814,6972142511548534814,君威,2021-06-10 20:33:00,old_v1,1105,b61ca75da79b47b40359dca9b179afbffb659e0ee607b0dd55a26616608ff226,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,a7ede74df6b35e97,10,True,,2026-08-24T08:49:20.688508+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1,True,-1.0,-1,True,1.0,1,True,1.0,1,True,1.0,1
dongchedi::6980690310502289439,6980690310502289439,君威,2021-07-03 21:23:00,old_v1,536,ba98630b87b45567fe8ac9559962a6b43541f2f6abdfad5327e7ebb4ebe0a5f0,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,d1c9d2a86df33b33,10,True,,2026-08-24T08:19:22.458787+00:00,False,,0,False,,0,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1,False,,0,False,,0,True,1.0,1
dongchedi::6983525035138879526,6983525035138879526,君威,2021-07-11 12:43:00,old_v1,1082,6d474729704ec49e9a138bfbecabf7bcd14bf6789a1ea9387c6121ebaa349a2f,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,51da0f982cb085fd,10,True,,2026-08-24T08:48:29.355919+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,0.0,0,True,0.0,0,False,,0,True,1.0,1
dongchedi::6983698978894254084,6983698978894254084,君威,2021-07-11 23:58:00,old_v1,1350,3cd258788bdc1b2e4625ff8491f4b32332066bf631cc4ff790c094d6fcd15335,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,4bab8c32a3df5b98,10,True,,2026-08-24T08:58:20.692941+00:00,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,1.0,1
dongchedi::6994772156542357508,6994772156542357508,君威,2021-08-10 20:08:00,old_v1,650,f31050de2536e4957824f36ed53a7b6fd30f8feb9201a20d739b0d737eba6a4a,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,5511dcc345e0e832,10,True,,2026-08-24T08:24:59.393371+00:00,True,1.0,1,True,-1.0,-1,True,1.0,1,True,1.0,1,False,,0,True,-1.0,-1,True,-1.0,-1,True,0.0,0,False,,0,True,1.0,1
dongchedi::6997832583547457568,6997832583547457568,君威,2021-08-19 02:04:00,old_v1,1532,77e5c47f964628406b782ac4ad5421f134f2508ddaeb738693469e3577918899,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,8e77dff138fba497,10,True,,2026-08-24T09:01:28.752326+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1
dongchedi::6999643394033061900,6999643394033061900,君威,2021-08-23 23:11:00,old_v1,792,18806f2cb4c259fce1e30078d52988d9cfe96c9abf2d316f290ea24741f7347d,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,6b2846ae045ac55a,10,True,,2026-08-24T08:34:42.539317+00:00,False,,0,False,,0,True,-1.0,-1,True,-1.0,-1,True,-1.0,-1,True,-1.0,-1,True,0.0,0,False,,0,False,,0,True,1.0,1
dongchedi::6996631462048960515,6996631462048960515,君威,2021-08-26 10:00:00,old_v1,998,6cbb3dd34d540dbcc69d3c62e3a32707e3815d67ce30dbaf3e6f22a00d2cd910,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,d4d2edfb4e7d335b,10,True,,2026-08-24T08:44:57.065540+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,0.0,0,True,-1.0,-1,True,-1.0,-1,True,0.0,0,True,1.0,1,True,1.0,1,True,0.0,0
dongchedi::7001300741759438888,7001300741759438888,君威,2021-08-28 10:22:00,old_v1,561,b83e85aad540a0ea13500756ef3b089bcd861f07112696d29e74f34201341bba,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,4e7d6b41a132a25b,10,True,,2026-08-24T09:10:05.329341+00:00,True,1.0,1,True,0.0,0,True,1.0,1,False,,0,True,1.0,1,False,,0,True,-1.0,-1,False,,0,False,,0,False,,0
