series_name,date,split
卡罗拉锐放,2025-04-01,train
卡罗拉锐放,2025-05-01,train
卡罗拉锐放,2025-06-01,train
卡罗拉锐放,2025-07-01,val
卡罗拉锐放,2025-08-01,val
卡罗拉锐放,2025-09-01,val
卡罗拉锐放,2025-10-01,val
卡罗拉锐放,2025-11-01,val
卡罗拉锐放,2025-12-01,val
卡罗拉锐放,2026-01-01,test
卡罗拉锐放,2026-02-01,test
卡罗拉锐放,2026-03-01,test
卡罗拉锐放,2026-04-01,test
卡罗拉锐放,2026-05-01,test
卡罗拉锐放,2026-06-01,test
合创A06,2022-01-01,train
合创A06,2022-02-01,train
合创A06,2022-03-01,train
合创A06,2022-04-01,train
合创A06,2022-05-01,train
合创A06,2022-06-01,train
合创A06,2022-07-01,train
合创A06,2022-08-01,train
合创A06,2022-09-01,train
合创A06,2022-10-01,train
合创A06,2022-11-01,train
合创A06,2022-12-01,train
合创A06,2023-01-01,train
合创A06,2023-02-01,train
合创A06,2023-03-01,train
合创A06,2023-04-01,train
合创A06,2023-05-01,train
合创A06,2023-06-01,train
合创A06,2023-07-01,train
合创A06,2023-08-01,train
合创A06,2023-09-01,train
合创A06,2023-10-01,train
合创A06,2023-11-01,train
合创A06,2023-12-01,train
合创A06,2024-01-01,train
合创A06,2024-02-01,train
合创A06,2024-03-01,train
合创A06,2024-04-01,train
合创A06,2024-05-01,train
合创A06,2024-06-01,train
合创A06,2024-07-01,train
合创A06,2024-08-01,train
合创A06,2024-09-01,train
合创A06,2024-10-01,train
合创A06,2024-11-01,train
合创A06,2024-12-01,train
合创A06,2025-01-01,train
合创A06,2025-02-01,train
合创A06,2025-03-01,train
合创A06,2025-04-01,train
合创A06,2025-05-01,train
合创A06,2025-06-01,train
合创A06,2025-07-01,val
合创A06,2025-08-01,val
合创A06,2025-09-01,val
合创A06,2025-10-01,val
合创A06,2025-11-01,val
合创A06,2025-12-01,val
合创A06,2026-01-01,test
合创A06,2026-02-01,test
合创A06,2026-03-01,test
合创A06,2026-04-01,test
合创A06,2026-05-01,test
合创A06,2026-06-01,test
吉利ICON,2022-01-01,train
吉利ICON,2022-02-01,train
吉利ICON,2022-03-01,train
吉利ICON,2022-04-01,train
吉利ICON,2022-05-01,train
吉利ICON,2022-06-01,train
吉利ICON,2022-07-01,train
吉利ICON,2022-08-01,train
吉利ICON,2022-09-01,train
吉利ICON,2022-10-01,train
吉利ICON,2022-11-01,train
吉利ICON,2022-12-01,train
吉利ICON,2023-01-01,train
吉利ICON,2023-02-01,train
吉利ICON,2023-03-01,train
吉利ICON,2023-04-01,train
吉利ICON,2023-05-01,train
吉利ICON,2023-06-01,train
吉利ICON,2023-07-01,train
吉利ICON,2023-08-01,train
吉利ICON,2023-09-01,train
吉利ICON,2023-10-01,train
吉利ICON,2023-11-01,train
吉利ICON,2023-12-01,train
吉利ICON,2024-01-01,train
吉利ICON,2024-02-01,train
吉利ICON,2024-03-01,train
吉利ICON,2024-04-01,train
吉利ICON,2024-05-01,train
吉利ICON,2024-06-01,train
吉利ICON,2024-07-01,train
吉利ICON,2024-08-01,train
吉利ICON,2024-09-01,train
吉利ICON,2024-10-01,train
吉利ICON,2024-11-01,train
吉利ICON,2024-12-01,train
吉利ICON,2025-01-01,train
吉利ICON,2025-02-01,train
吉利ICON,2025-03-01,train
吉利ICON,2025-04-01,train
吉利ICON,2025-05-01,train
吉利ICON,2025-06-01,train
吉利ICON,2025-07-01,val
吉利ICON,2025-08-01,val
吉利ICON,2025-09-01,val
吉利ICON,2025-10-01,val
吉利ICON,2025-11-01,val
吉利ICON,2025-12-01,val
吉利ICON,2026-01-01,test
吉利ICON,2026-02-01,test
吉利ICON,2026-03-01,test
吉利ICON,2026-04-01,test
吉利ICON,2026-05-01,test
吉利ICON,2026-06-01,test
吉利熊猫,2022-01-01,train
吉利熊猫,2022-02-01,train
吉利熊猫,2022-03-01,train
吉利熊猫,2022-04-01,train
吉利熊猫,2022-05-01,train
吉利熊猫,2022-06-01,train
吉利熊猫,2022-07-01,train
吉利熊猫,2022-08-01,train
吉利熊猫,2022-09-01,train
吉利熊猫,2022-10-01,train
吉利熊猫,2022-11-01,train
吉利熊猫,2022-12-01,train
吉利熊猫,2023-01-01,train
吉利熊猫,2023-02-01,train
吉利熊猫,2023-03-01,train
吉利熊猫,2023-04-01,train
吉利熊猫,2023-05-01,train
吉利熊猫,2023-06-01,train
吉利熊猫,2023-07-01,train
吉利熊猫,2023-08-01,train
吉利熊猫,2023-09-01,train
吉利熊猫,2023-10-01,train
吉利熊猫,2023-11-01,train
吉利熊猫,2023-12-01,train
吉利熊猫,2024-01-01,train
吉利熊猫,2024-02-01,train
吉利熊猫,2024-03-01,train
吉利熊猫,2024-04-01,train
吉利熊猫,2024-05-01,train
吉利熊猫,2024-06-01,train
吉利熊猫,2024-07-01,train
吉利熊猫,2024-08-01,train
吉利熊猫,2024-09-01,train
吉利熊猫,2024-10-01,train
吉利熊猫,2024-11-01,train
吉利熊猫,2024-12-01,train
吉利熊猫,2025-01-01,train
吉利熊猫,2025-02-01,train
吉利熊猫,2025-03-01,train
吉利熊猫,2025-04-01,train
吉利熊猫,2025-05-01,train
吉利熊猫,2025-06-01,train
吉利熊猫,2025-07-01,val
吉利熊猫,2025-08-01,val
吉利熊猫,2025-09-01,val
吉利熊猫,2025-10-01,val
吉利熊猫,2025-11-01,val
吉利熊猫,2025-12-01,val
吉利熊猫,2026-01-01,test
吉利熊猫,2026-02-01,test
吉利熊猫,2026-03-01,test
吉利熊猫,2026-04-01,test
吉利熊猫,2026-05-01,test
吉利熊猫,2026-06-01,test
君威,2022-01-01,train
君威,2022-02-01,train
君威,2022-03-01,train
君威,2022-04-01,train
君威,2022-05-01,train
君威,2022-06-01,train
君威,2022-07-01,train
君威,2022-08-01,train
君威,2022-09-01,train
君威,2022-10-01,train
君威,2022-11-01,train
君威,2022-12-01,train
君威,2023-01-01,train
君威,2023-02-01,train
君威,2023-03-01,train
君威,2023-04-01,train
君威,2023-05-01,train
君威,2023-06-01,train
君威,2023-07-01,train
君威,2023-08-01,train
君威,2023-09-01,train
君威,2023-10-01,train
君威,2023-11-01,train
君威,2023-12-01,train
君威,2024-01-01,train
君威,2024-02-01,train
君威,2024-03-01,train
君威,2024-04-01,train
君威,2024-05-01,train
君威,2024-06-01,train
君威,2024-07-01,train
君威,2024-08-01,train
君威,2024-09-01,train
君威,2024-10-01,train
君威,2024-11-01,train
君威,2024-12-01,train
君威,2025-01-01,train
君威,2025-02-01,train
君威,2025-03-01,train
君威,2025-04-01,train
君威,2025-05-01,train
君威,2025-06-01,train
君威,2025-07-01,val
君威,2025-08-01,val
君威,2025-09-01,val
君威,2025-10-01,val
君威,2025-11-01,val
君威,2025-12-01,val
君威,2026-01-01,test
君威,2026-02-01,test
君威,2026-03-01,test
君威,2026-04-01,test
君威,2026-05-01,test
君威,2026-06-01,test
君越,2022-01-01,train
君越,2022-02-01,train
君越,2022-03-01,train
君越,2022-04-01,train
君越,2022-05-01,train
君越,2022-06-01,train
君越,2022-07-01,train
君越,2022-08-01,train
君越,2022-09-01,train
君越,2022-10-01,train
君越,2022-11-01,train
君越,2022-12-01,train
君越,2023-01-01,train
君越,2023-02-01,train
君越,2023-03-01,train
君越,2023-04-01,train
君越,2023-05-01,train
君越,2023-06-01,train
君越,2023-07-01,train
君越,2023-08-01,train
君越,2023-09-01,train
君越,2023-10-01,train
君越,2023-11-01,train
君越,2023-12-01,train
君越,2024-01-01,train
君越,2024-02-01,train
君越,2024-03-01,train
君越,2024-04-01,train
君越,2024-05-01,train
君越,2024-06-01,train
君越,2024-07-01,train
君越,2024-08-01,train
君越,2024-09-01,train
君越,2024-10-01,train
君越,2024-11-01,train
君越,2024-12-01,train
君越,2025-01-01,train
君越,2025-02-01,train
君越,2025-03-01,train
君越,2025-04-01,train
君越,2025-05-01,train
君越,2025-06-01,train
君越,2025-07-01,val
君越,2025-08-01,val
君越,2025-09-01,val
君越,2025-10-01,val
君越,2025-11-01,val
君越,2025-12-01,val
君越,2026-01-01,test
君越,2026-02-01,test
君越,2026-03-01,test
君越,2026-04-01,test
君越,2026-05-01,test
君越,2026-06-01,test
启辰D60,2022-01-01,train
启辰D60,2022-02-01,train
启辰D60,2022-03-01,train
启辰D60,2022-04-01,train
启辰D60,2022-05-01,train
启辰D60,2022-06-01,train
启辰D60,2022-07-01,train
启辰D60,2022-08-01,train
启辰D60,2022-09-01,train
启辰D60,2022-10-01,train
启辰D60,2022-11-01,train
启辰D60,2022-12-01,train
启辰D60,2023-01-01,train
启辰D60,2023-02-01,train
启辰D60,2023-03-01,train
启辰D60,2023-04-01,train
启辰D60,2023-05-01,train
启辰D60,2023-06-01,train
启辰D60,2023-07-01,train
启辰D60,2023-08-01,train
启辰D60,2023-09-01,train
启辰D60,2023-10-01,train
启辰D60,2023-11-01,train
启辰D60,2023-12-01,train
启辰D60,2024-01-01,train
启辰D60,2024-02-01,train
启辰D60,2024-03-01,train
启辰D60,2024-04-01,train
启辰D60,2024-05-01,train
启辰D60,2024-06-01,train
启辰D60,2024-07-01,train
启辰D60,2024-08-01,train
启辰D60,2024-09-01,train
启辰D60,2024-10-01,train
启辰D60,2024-11-01,train
启辰D60,2024-12-01,train
启辰D60,2025-01-01,train
启辰D60,2025-02-01,train
启辰D60,2025-03-01,train
启辰D60,2025-04-01,train
启辰D60,2025-05-01,train
启辰D60,2025-06-01,train
启辰D60,2025-07-01,val
启辰D60,2025-08-01,val
启辰D60,2025-09-01,val
启辰D60,2025-10-01,val
启辰D60,2025-11-01,val
启辰D60,2025-12-01,val
启辰D60,2026-01-01,test
启辰D60,2026-02-01,test
启辰D60,2026-03-01,test
启辰D60,2026-04-01,test
启辰D60,2026-05-01,test
启辰D60,2026-06-01,test
启辰T60,2022-01-01,train
启辰T60,2022-02-01,train
启辰T60,2022-03-01,train
启辰T60,2022-04-01,train
启辰T60,2022-05-01,train
启辰T60,2022-06-01,train
启辰T60,2022-07-01,train
启辰T60,2022-08-01,train
启辰T60,2022-09-01,train
启辰T60,2022-10-01,train
启辰T60,2022-11-01,train
启辰T60,2022-12-01,train
启辰T60,2023-01-01,train
启辰T60,2023-02-01,train
启辰T60,2023-03-01,train
启辰T60,2023-04-01,train
启辰T60,2023-05-01,train
启辰T60,2023-06-01,train
启辰T60,2023-07-01,train
启辰T60,2023-08-01,train
启辰T60,2023-09-01,train
启辰T60,2023-10-01,train
启辰T60,2023-11-01,train
启辰T60,2023-12-01,train
启辰T60,2024-01-01,train
启辰T60,2024-02-01,train
启辰T60,2024-03-01,train
启辰T60,2024-04-01,train
启辰T60,2024-05-01,train
启辰T60,2024-06-01,train
启辰T60,2024-07-01,train
启辰T60,2024-08-01,train
启辰T60,2024-09-01,train
启辰T60,2024-10-01,train
启辰T60,2024-11-01,train
启辰T60,2024-12-01,train
启辰T60,2025-01-01,train
启辰T60,2025-02-01,train
启辰T60,2025-03-01,train
启辰T60,2025-04-01,train
启辰T60,2025-05-01,train
启辰T60,2025-06-01,train
启辰T60,2025-07-01,val
启辰T60,2025-08-01,val
启辰T60,2025-09-01,val
启辰T60,2025-10-01,val
启辰T60,2025-11-01,val
启辰T60,2025-12-01,val
启辰T60,2026-01-01,test
启辰T60,2026-02-01,test
启辰T60,2026-03-01,test
启辰T60,2026-04-01,test
启辰T60,2026-05-01,test
启辰T60,2026-06-01,test
唐新能源,2022-01-01,train
唐新能源,2022-02-01,train
唐新能源,2022-03-01,train
唐新能源,2022-04-01,train
唐新能源,2022-05-01,train
唐新能源,2022-06-01,train
唐新能源,2022-07-01,train
唐新能源,2022-08-01,train
唐新能源,2022-09-01,train
唐新能源,2022-10-01,train
唐新能源,2022-11-01,train
唐新能源,2022-12-01,train
唐新能源,2023-01-01,train
唐新能源,2023-02-01,train
唐新能源,2023-03-01,train
唐新能源,2023-04-01,train
唐新能源,2023-05-01,train
唐新能源,2023-06-01,train
唐新能源,2023-07-01,train
唐新能源,2023-08-01,train
唐新能源,2023-09-01,train
唐新能源,2023-10-01,train
唐新能源,2023-11-01,train
唐新能源,2023-12-01,train
唐新能源,2024-01-01,train
唐新能源,2024-02-01,train
唐新能源,2024-03-01,train
唐新能源,2024-04-01,train
唐新能源,2024-05-01,train
唐新能源,2024-06-01,train
唐新能源,2024-07-01,train
唐新能源,2024-08-01,train
唐新能源,2024-09-01,train
唐新能源,2024-10-01,train
唐新能源,2024-11-01,train
唐新能源,2024-12-01,train
唐新能源,2025-01-01,train
唐新能源,2025-02-01,train
唐新能源,2025-03-01,train
唐新能源,2025-04-01,train
唐新能源,2025-05-01,train
唐新能源,2025-06-01,train
唐新能源,2025-07-01,val
唐新能源,2025-08-01,val
唐新能源,2025-09-01,val
唐新能源,2025-10-01,val
唐新能源,2025-11-01,val
唐新能源,2025-12-01,val
唐新能源,2026-01-01,test
唐新能源,2026-02-01,test
唐新能源,2026-03-01,test
唐新能源,2026-04-01,test
唐新能源,2026-05-01,test
唐新能源,2026-06-01,test
嘉华,2022-01-01,train
嘉华,2022-02-01,train
嘉华,2022-03-01,train
嘉华,2022-04-01,train
嘉华,2022-05-01,train
嘉华,2022-06-01,train
嘉华,2022-07-01,train
嘉华,2022-08-01,train
嘉华,2022-09-01,train
嘉华,2022-10-01,train
嘉华,2022-11-01,train
嘉华,2022-12-01,train
嘉华,2023-01-01,train
嘉华,2023-02-01,train
嘉华,2023-03-01,train
嘉华,2023-04-01,train
嘉华,2023-05-01,train
嘉华,2023-06-01,train
嘉华,2023-07-01,train
嘉华,2023-08-01,train
嘉华,2023-09-01,train
嘉华,2023-10-01,train
嘉华,2023-11-01,train
嘉华,2023-12-01,train
嘉华,2024-01-01,train
嘉华,2024-02-01,train
嘉华,2024-03-01,train
嘉华,2024-04-01,train
嘉华,2024-05-01,train
嘉华,2024-06-01,train
嘉华,2024-07-01,train
嘉华,2024-08-01,train
嘉华,2024-09-01,train
嘉华,2024-10-01,train
嘉华,2024-11-01,train
嘉华,2024-12-01,train
嘉华,2025-01-01,train
嘉华,2025-02-01,train
嘉华,2025-03-01,train
嘉华,2025-04-01,train
嘉华,2025-05-01,train
嘉华,2025-06-01,train
嘉华,2025-07-01,val
嘉华,2025-08-01,val
嘉华,2025-09-01,val
嘉华,2025-10-01,val
嘉华,2025-11-01,val
嘉华,2025-12-01,val
嘉华,2026-01-01,test
嘉华,2026-02-01,test
嘉华,2026-03-01,test
嘉华,2026-04-01,test
嘉华,2026-05-01,test
嘉华,2026-06-01,test
型格,2022-01-01,train
型格,2022-02-01,train
型格,2022-03-01,train
型格,2022-04-01,train
型格,2022-05-01,train
型格,2022-06-01,train
型格,2022-07-01,train
型格,2022-08-01,train
型格,2022-09-01,train
型格,2022-10-01,train
型格,2022-11-01,train
型格,2022-12-01,train
型格,2023-01-01,train
型格,2023-02-01,train
型格,2023-03-01,train
型格,2023-04-01,train
型格,2023-05-01,train
型格,2023-06-01,train
型格,2023-07-01,train
型格,2023-08-01,train
型格,2023-09-01,train
型格,2023-10-01,train
型格,2023-11-01,train
型格,2023-12-01,train
型格,2024-01-01,train
型格,2024-02-01,train
型格,2024-03-01,train
型格,2024-04-01,train
型格,2024-05-01,train
型格,2024-06-01,train
型格,2024-07-01,train
型格,2024-08-01,train
型格,2024-09-01,train
型格,2024-10-01,train
型格,2024-11-01,train
型格,2024-12-01,train
型格,2025-01-01,train
型格,2025-02-01,train
型格,2025-03-01,train
型格,2025-04-01,train
型格,2025-05-01,train
型格,2025-06-01,train
型格,2025-07-01,val
型格,2025-08-01,val
型格,2025-09-01,val
型格,2025-10-01,val
型格,2025-11-01,val
型格,2025-12-01,val
型格,2026-01-01,test
型格,2026-02-01,test
型格,2026-03-01,test
型格,2026-04-01,test
型格,2026-05-01,test
型格,2026-06-01,test
埃尚,2022-01-01,train
埃尚,2022-02-01,train
埃尚,2022-03-01,train
埃尚,2022-04-01,train
埃尚,2022-05-01,train
埃尚,2022-06-01,train
埃尚,2022-07-01,train
埃尚,2022-08-01,train
埃尚,2022-09-01,train
埃尚,2022-10-01,train
埃尚,2022-11-01,train
埃尚,2022-12-01,train
埃尚,2023-01-01,train
埃尚,2023-02-01,train
埃尚,2023-03-01,train
埃尚,2023-04-01,train
埃尚,2023-05-01,train
埃尚,2023-06-01,train
埃尚,2023-07-01,train
埃尚,2023-08-01,train
埃尚,2023-09-01,train
埃尚,2023-10-01,train
埃尚,2023-11-01,train
埃尚,2023-12-01,train
埃尚,2024-01-01,train
埃尚,2024-02-01,train
埃尚,2024-03-01,train
埃尚,2024-04-01,train
埃尚,2024-05-01,train
埃尚,2024-06-01,train
埃尚,2024-07-01,train
埃尚,2024-08-01,train
埃尚,2024-09-01,train
埃尚,2024-10-01,train
埃尚,2024-11-01,train
埃尚,2024-12-01,train
埃尚,2025-01-01,train
埃尚,2025-02-01,train
埃尚,2025-03-01,train
埃尚,2025-04-01,train
埃尚,2025-05-01,train
埃尚,2025-06-01,train
埃尚,2025-07-01,val
埃尚,2025-08-01,val
埃尚,2025-09-01,val
埃尚,2025-10-01,val
埃尚,2025-11-01,val
埃尚,2025-12-01,val
埃尚,2026-01-01,test
埃尚,2026-02-01,test
埃尚,2026-03-01,test
埃尚,2026-04-01,test
埃尚,2026-05-01,test
埃尚,2026-06-01,test
夏,2022-01-01,train
夏,2022-02-01,train
夏,2022-03-01,train
夏,2022-04-01,train
夏,2022-05-01,train
夏,2022-06-01,train
夏,2022-07-01,train
夏,2022-08-01,train
夏,2022-09-01,train
夏,2022-10-01,train
夏,2022-11-01,train
夏,2022-12-01,train
夏,2023-01-01,train
夏,2023-02-01,train
夏,2023-03-01,train
夏,2023-04-01,train
夏,2023-05-01,train
夏,2023-06-01,train
夏,2023-07-01,train
夏,2023-08-01,train
夏,2023-09-01,train
夏,2023-10-01,train
夏,2023-11-01,train
夏,2023-12-01,train
夏,2024-01-01,train
夏,2024-02-01,train
夏,2024-03-01,train
夏,2024-04-01,train
夏,2024-05-01,train
夏,2024-06-01,train
夏,2024-07-01,train
夏,2024-08-01,train
夏,2024-09-01,train
夏,2024-10-01,train
夏,2024-11-01,train
夏,2024-12-01,train
夏,2025-01-01,train
夏,2025-02-01,train
夏,2025-03-01,train
夏,2025-04-01,train
夏,2025-05-01,train
夏,2025-06-01,train
夏,2025-07-01,val
夏,2025-08-01,val
夏,2025-09-01,val
夏,2025-10-01,val
夏,2025-11-01,val
夏,2025-12-01,val
夏,2026-01-01,test
夏,2026-02-01,test
夏,2026-03-01,test
夏,2026-04-01,test
夏,2026-05-01,test
夏,2026-06-01,test
大众CC,2022-01-01,train
大众CC,2022-02-01,train
大众CC,2022-03-01,train
大众CC,2022-04-01,train
大众CC,2022-05-01,train
大众CC,2022-06-01,train
大众CC,2022-07-01,train
大众CC,2022-08-01,train
大众CC,2022-09-01,train
大众CC,2022-10-01,train
大众CC,2022-11-01,train
大众CC,2022-12-01,train
大众CC,2023-01-01,train
大众CC,2023-02-01,train
大众CC,2023-03-01,train
大众CC,2023-04-01,train
大众CC,2023-05-01,train
大众CC,2023-06-01,train
大众CC,2023-07-01,train
大众CC,2023-08-01,train
大众CC,2023-09-01,train
大众CC,2023-10-01,train
大众CC,2023-11-01,train
大众CC,2023-12-01,train
大众CC,2024-01-01,train
大众CC,2024-02-01,train
大众CC,2024-03-01,train
大众CC,2024-04-01,train
大众CC,2024-05-01,train
大众CC,2024-06-01,train
大众CC,2024-07-01,train
大众CC,2024-08-01,train
大众CC,2024-09-01,train
大众CC,2024-10-01,train
大众CC,2024-11-01,train
大众CC,2024-12-01,train
大众CC,2025-01-01,train
大众CC,2025-02-01,train
大众CC,2025-03-01,train
大众CC,2025-04-01,train
大众CC,2025-05-01,train
大众CC,2025-06-01,train
大众CC,2025-07-01,val
大众CC,2025-08-01,val
大众CC,2025-09-01,val
大众CC,2025-10-01,val
大众CC,2025-11-01,val
大众CC,2025-12-01,val
大众CC,2026-01-01,test
大众CC,2026-02-01,test
大众CC,2026-03-01,test
大众CC,2026-04-01,test
大众CC,2026-05-01,test
大众CC,2026-06-01,test
大众ID.3,2022-01-01,train
大众ID.3,2022-02-01,train
大众ID.3,2022-03-01,train
大众ID.3,2022-04-01,train
大众ID.3,2022-05-01,train
大众ID.3,2022-06-01,train
大众ID.3,2022-07-01,train
大众ID.3,2022-08-01,train
大众ID.3,2022-09-01,train
大众ID.3,2022-10-01,train
大众ID.3,2022-11-01,train
大众ID.3,2022-12-01,train
大众ID.3,2023-01-01,train
大众ID.3,2023-02-01,train
大众ID.3,2023-03-01,train
大众ID.3,2023-04-01,train
大众ID.3,2023-05-01,train
大众ID.3,2023-06-01,train
大众ID.3,2023-07-01,train
大众ID.3,2023-08-01,train
大众ID.3,2023-09-01,train
大众ID.3,2023-10-01,train
大众ID.3,2023-11-01,train
大众ID.3,2023-12-01,train
大众ID.3,2024-01-01,train
大众ID.3,2024-02-01,train
大众ID.3,2024-03-01,train
大众ID.3,2024-04-01,train
大众ID.3,2024-05-01,train
大众ID.3,2024-06-01,train
大众ID.3,2024-07-01,train
大众ID.3,2024-08-01,train
大众ID.3,2024-09-01,train
大众ID.3,2024-10-01,train
大众ID.3,2024-11-01,train
大众ID.3,2024-12-01,train
大众ID.3,2025-01-01,train
大众ID.3,2025-02-01,train
大众ID.3,2025-03-01,train
大众ID.3,2025-04-01,train
大众ID.3,2025-05-01,train
大众ID.3,2025-06-01,train
大众ID.3,2025-07-01,val
大众ID.3,2025-08-01,val
大众ID.3,2025-09-01,val
大众ID.3,2025-10-01,val
大众ID.3,2025-11-01,val
大众ID.3,2025-12-01,val
大众ID.3,2026-01-01,test
大众ID.3,2026-02-01,test
大众ID.3,2026-03-01,test
大众ID.3,2026-04-01,test
大众ID.3,2026-05-01,test
大众ID.3,2026-06-01,test
大家7,2022-01-01,train
大家7,2022-02-01,train
大家7,2022-03-01,train
大家7,2022-04-01,train
大家7,2022-05-01,train
大家7,2022-06-01,train
大家7,2022-07-01,train
大家7,2022-08-01,train
大家7,2022-09-01,train
大家7,2022-10-01,train
大家7,2022-11-01,train
大家7,2022-12-01,train
大家7,2023-01-01,train
大家7,2023-02-01,train
大家7,2023-03-01,train
大家7,2023-04-01,train
大家7,2023-05-01,train
大家7,2023-06-01,train
大家7,2023-07-01,train
大家7,2023-08-01,train
大家7,2023-09-01,train
大家7,2023-10-01,train
